gene_id,FPKM,TPM
Stab1,324.1935181,11.157638415454194
Plekhf2,2838.818148,97.70246674963772
Dpp8,1036.933575,35.68772737499791
Ube2o,7166.255221,246.63813458514298
Ccnl1,11140.35779,383.41323036960614
Rab5b,514.8241636,17.71849696024948
Rfc5,228.2710914,7.856314689662191
Slc25a11,273.196785,9.402504285586392
Kdm6a,6196.103083,213.24879716956613
Smurf1,4757.266682,163.7289412654778
Mob1b,3357.284935,115.5463304199284
Clk1,9470.821878,325.95348183149514
Plcl2,5765.059266,198.4137348293632
Lims1,5440.865748,187.25609641735065
Fndc9,1243.348924,42.79184173557983
Dusp4,2021.656209,69.57853171333932
Ddx10,3634.124344,125.07420143620591
Zzz3,6534.867096,224.9079024699266
Hipk1,26053.25962,896.664597391016
Ppp4r3b,15862.41244,545.9302932384029
Enc1,1800.670365,61.97295046440943
Clock,7009.622398,241.2473654751734
Tcf3,1314.987192,45.25738730150582
Slc16a1,4800.978168,165.23334196493823
Lmo4,4825.262326,166.06912010071264
Tmem201,3420.423748,117.71935364865833
Tbcd,982.2942179,33.80722651443898
Tex2,14344.65252,493.69415820375656
Wtap,7594.870622,261.3896191048851
Supt20,5966.617783,205.3506935490236
Smurf2,3615.911225,124.44736781716684
Fam222b,2657.901166,91.47591946947719
Shmt2,1834.668187,63.14303988202687
Cnot2,9417.396729,324.11476988460817
Slc19a2,3662.051126,126.03534630267144
Apobec3,1334.414518,45.9260097963587
Cltc,46992.27543,1617.3143147348208
Ndel1,5734.704068,197.3690121424369
Zbtb44,5426.295253,186.7546295290027
Lig1,1094.001348,37.65180605257595
Zfp317,3248.006221,111.78532870569384
Taf5l,3596.483898,123.77874528789735
Gimap3,2016.799377,69.4113760724178
Dhx15,23179.22944,797.7502522446971
Vps37b,19736.94995,679.278698280725
Kpna1,7576.657503,260.76278548584605
Rock2,8237.186618,283.4959513777583
Mynn,7395.740521,254.53623820568546
Stard7,4616.418562,158.88142795408655
Epc1,4613.990146,158.7978501336258
Phf19,103.2076743,3.5520571734076394
Galnt6,2773.250919,95.44586570044704
Phf2,7881.423694,271.2518013685891
Dhfr,162.703863,5.5997136611214575
E2f8,138.4197044,4.7639355046971055
Pde4b,12919.17241,444.63398041545213
Kat7,8635.44682,297.20271317615754
Preb,607.1039666,20.894453965675325
Spata2,3651.123255,125.65924614501463
Miat,87.42297118,3.0088013706993144
Zfp622,6452.300957,222.0662567463438
Gpbp1,11679.46611,401.96750541056343
Eif2s2,6199.745706,213.37416386584064
Osbpl2,3113.229141,107.1467599454545
Tmx4,4953.968367,170.49874434421668
Jak3,2938.383198,101.12915718202925
0610030E20Rik,3286.860875,113.12257376423277
Atp7a,2513.410422,86.50303942739481
Ccr5,1108.571843,38.153272940923905
Glul,9325.116926,320.93881287918236
Ubxn7,9679.665643,333.1411740125378
Gpr55,2530.409333,87.08808413620353
Rbm14,10668.0309,367.15734504715374
Taf1,1766.672543,60.802861046792
Cdc40,4611.56173,158.71427231316505
Tmem161b,1622.181799,55.829981004709644
Bcl3,1806.741404,62.181894981144744
Esyt1,8175.262014,281.3647170936753
Tnks2,15329.37516,527.5849627485975
Sf3b1,39441.11629,1357.4290961917295
Chaserr,2464.842104,84.83148308701283
Prim1,161.4896551,5.557924754332737
Rnf4,11900.45195,409.57308652182695
Trim33,5030.463467,173.13144555106416
Fanca,57.06777286,1.9640786727597137
Josd1,2869.173346,98.74718943656401
Pde3b,24794.12599,853.3294997536079
Stk24,11329.77422,389.9322997460465
Nufip1,2021.656209,69.57853171333932
Tmf1,7376.313194,253.867615676416
Papola,17834.28612,613.7954795978801
Sympk,1369.626549,47.13788815862311
Cad,2196.502151,75.59613444234796
4930503L19Rik,12330.28156,424.366359986216
Tkt,3099.872853,106.68708193292032
Pnpla7,208.8437645,7.187692163834377
Mdc1,395.8317862,13.623183984821845
Uap1l1,156.6328234,5.390769123736199
Wdr43,6595.577493,226.99734787819577
Cdc45,167.5606948,5.766869295159655
Dedd2,2399.274876,82.57488207223874
Tm9sf2,8161.905726,280.9050390811412
Scyl2,6589.506453,226.78840332704388
Pcnx,4334.722321,149.1864012968875
Plekhg2,162.703863,5.5997136611214575
Ascc3,5765.059266,198.4137348293632
Tspan14,5511.289808,189.67985307304627
Smad7,2667.614829,91.81023071690362
Cul3,12358.20834,425.3275047838484
Gem,1797.027741,61.847583733718295
Casp7,114.1355457,3.9281573448310954
Il13,11473.05076,394.86339101556496
Txnl4a,10848.94788,373.38389225848107
Abhd13,3654.765879,125.78461287570576
Tnrc6b,12841.4631,441.95949022954113
Nup210,2676.114285,92.10275308851628
Nrip1,26086.04324,897.7928981049025
Ipo9,1497.118382,51.525723491896755
Aqr,7178.397301,247.05602368744675
Ptpn6,377.6186672,12.996350365782753
Dcp1a,4564.207621,157.08450491743002
Rad54l2,10652.2462,366.61408935182516
Ube4a,994.4362972,34.22511559265115
Ints6,441.9716877,15.211162487534768
Arih1,9049.491725,311.45273077313516
Hdac4,6330.880163,217.88736592980544
Cyp11a1,19416.39906,668.2464267370702
Tnfrsf8,3156.940626,108.65116061049837
Lilrb4b,6234.957737,214.58604222810504
Ccnf,431.0438163,14.83506231611131
Desi1,420.1159449,14.458962144687854
Anxa6,4189.017369,144.1717323445748
Rbm33,12766.18221,439.36857800175716
Susd6,14565.63837,501.299739659186
Vgll4,4167.161626,143.41953199484453
Dusp1,1063.646149,36.60708333123306
Vps37a,2644.544878,91.016241456943
Ppm1a,3051.304536,105.01552562695495
Rnf115,5676.422087,195.3631445546285
Ptpn2,9984.431834,343.63018989528086
Serinc1,29035.3543,999.2981551348392
Gatad2b,4641.916928,159.75899500009132
Rab10,15581.93041,536.277055594684
Fem1c,4639.488512,159.67541717963056
Birc2,7426.095719,255.58096089261178
Fnip1,14025.31584,482.70367563916506
Rlf,6673.2868,229.67183796085706
Glg1,9844.797922,338.82446549412
Vezf1,3734.903602,128.54268077882782
Ankrd27,745.5236709,25.658389466930767
Arhgap5,2406.560123,82.82561549920443
Skp1,5151.88426,177.31033633318594
Fhip2a,5562.286542,191.434987233889
Dock8,3271.076172,112.57931796565444
Cntrob,151.7759916,5.223613489698001
Peg10,49505.68585,1703.8173540933824
Arl14ep,6503.29769,223.82139087276994
Pik3cg,1860.166554,64.02060696244823
Ccnt2,9583.743216,329.83985027642086
Fbxl5,4890.829555,168.32572114990333
Tbc1d15,7331.3875,252.32142606672517
Gnai3,11487.62126,395.36485807599587
Pbk,200.344309,6.895169809430023
Ncaph,505.1105002,17.384185699056403
Map2k4,6113.536943,210.4071514115667
Washc5,972.5805544,33.47291524980424
Map4k1,553.6788175,19.055742015346766
Insig1,809.8766914,27.873201588682786
Helz2,665.3859473,22.900321543158757
Phf3,15192.16966,522.862816030231
Apobr,511.1815398,17.59313023644166
Brd8,7706.577751,265.23419860516384
Arrdc3,2081.152397,71.6261881769615
Kif15,684.8132743,23.568944072428234
Eif4a2,20551.68348,707.3190557374791
Samd8,2531.623541,87.1298730464339
Rab11fip1,8415.675184,289.6389208374581
Rbm12,3608.625977,124.19663435578457
Jmjd1c,20897.73274,719.2288944648052
Emd,309.6230229,10.65617152022292
Zfp943,2810.891365,96.7413218487556
Marveld1,343.6208451,11.826260944723666
Ints3,806.2340676,27.747834864874967
Rmnd5a,9801.086436,337.3200647946595
Kcnab2,1733.888928,59.67456050498837
Naa30,3461.706817,119.14017649324143
Rpa1,3354.856519,115.46275259946762
Sytl2,2582.620274,88.88500717286004
Ube3a,5721.347781,196.90933416431935
Zfp652,3963.174694,136.39899548913996
Nlrc5,1287.060409,44.29624240062369
Polq,131.1344568,4.513202057081469
Tle3,35264.241,1213.6752529150422
Zfp800,4027.527714,138.61380759368367
Acvr2a,6590.720661,226.83019223727428
Xrn2,11038.36432,379.9029619790875
Psd4,6324.809124,217.67842141307017
Srfbp1,1992.515218,68.5755979022268
Stap1,180.916982,6.226547280160549
Hspa8,26939.63141,927.170500138363
Mcm2,1246.991547,42.91720843185437
Nmur1,6459.586204,222.3169901733095
Zmym2,4981.89515,171.4598892450988
Ppp4r3a,11593.25735,399.00049305953934
Mafk,4093.094943,140.8704086428744
Zfp36l2,17211.39745,592.3577698198599
Maml1,7609.441117,261.8910859932331
Gpbp1l1,5568.357581,191.64393175062432
Arhgdib,4152.591131,142.91806510649658
Ythdc1,14672.48866,504.97716327762697
Ldlr,458.9705987,15.79620719634348
Emilin2,1313.772984,45.21559839127545
Wipi2,3409.495876,117.3432534565849
Rrm1,3351.213895,115.3373858687765
Gzmb,67395.82554,2319.5351236306933
Trim30a,121.4207933,4.178890792446732
Clcn3,8163.119934,280.94682799137155
Bub1,840.2318897,28.917924285934053
A330023F24Rik,1005.364169,34.60121577784124
Fem1b,4491.355145,154.57717044127367
Tsc22d2,4163.519003,143.29416529857
Arf4,12486.91438,429.75712899293586
Trpv2,2966.309981,102.09030208291138
Ap2a2,4799.76396,165.19155305470787
Tbl1xr1,13501.99222,464.69265629353634
Mxi1,2418.702203,83.2435046015082
Rab4a,3825.969197,131.67684887402328
Pum1,9183.054598,316.0495106575608
Alg10b,5386.226391,185.3755955602334
Mtmr2,4459.785738,153.4906588097004
Rlim,8031.985478,276.43362596182334
Wdr90,74.06668392,2.549123383633423
Gripap1,496.6110446,17.09166334121039
Nfil3,8011.343943,275.7232145223235
Myo18a,710.3116409,24.44651113908296
Tcf19,128.7060409,4.42962424006237
Osbpl9,4310.438163,148.3506231611131
Tut4,6414.660511,220.77080059803524
Limd1,5516.14664,189.8470087139678
Snx30,2157.647497,74.258889383809
Golim4,779.5214931,26.828478891431516
Prpf18,5116.67223,176.09845800533813
Selenot,18118.41078,623.5740841787896
Tinf2,203.9869328,7.02053653323784
Txnip,6911.271555,237.86246391859567
Ankrd13c,3994.7441,137.48550708629662
Csnk1d,12216.14602,420.43820283755963
Tfdp1,1181.424319,40.66060741708028
Cacul1,6039.470259,207.85802802517995
Zwilch,126.277625,4.346046423043271
Dna2,121.4207933,4.178890792446732
Senp6,26683.43354,918.3530406992517
Gpr171,488.1115891,16.79914098680603
Yy1,9363.97158,322.27605793772125
Elk4,5165.240547,177.77001431130353
Cdk13,8810.292763,303.2203159395828
Ankrd11,41659.47419,1433.7774311903077
Tmed10,6950.126209,239.1997089771346
Uck1,3115.657556,107.23033773149866
Pofut1,237.9847549,8.190625954296928
Raf1,8211.688252,282.61838433175353
Hsph1,8526.168106,293.441711461923
Arpc1b,3041.590872,104.68121434511191
Rdx,10541.75328,362.81129879619346
Eif4g2,107476.8294,3698.986973930669
Atf6b,575.5345603,19.807942358193674
Tbc1d20,5071.746537,174.55226843006386
Ikzf5,3059.803991,105.30804796415102
Ugcg,11724.3918,403.51369488258786
Taf1d,2775.679335,95.52944352090779
Ndst3,60.71039666,2.089445396567532
Rsf1,6267.741351,215.7143427354921
Brd4,17136.11656,589.7668575920758
Ehbp1l1,3625.624888,124.78167906459326
Mrpl9,2824.247652,97.20099982687319
Acap1,1460.692144,50.272056253818576
Hycc2,1823.740316,62.76693972437005
Heca,2916.527455,100.37695683229903
Ddx11,355.7629244,12.24415002293584
Strap,10154.42094,349.48063684570155
Abca7,1726.603681,59.42382707802268
Abl2,5389.869015,185.50096229092452
Gm9892,4308.009747,148.26704534065237
Chaf1b,100.7792584,3.4684793563885408
Zfp512b,433.4722321,14.91864012968875
Zc3h12c,2683.399532,92.35348651548195
Sipa1l1,38283.97613,1317.6042669448407
Dnaja2,15217.66803,523.7403832139022
Pten,6193.674667,213.16521934910537
Zdhhc2,246.4842104,8.483148308701283
Dipk1c,375.1902513,12.912772548763654
Eaf1,21393.12957,736.2787686686357
E2f2,637.4591649,21.93917666292659
Mapk1,14829.12149,510.3679326285127
Ppp2r1a,15397.3708,529.925141446166
Edem2,941.0111482,32.386403645764254
Fam117b,2224.428933,76.55727930881349
Tbc1d14,2578.97765,88.75964044216892
Cd53,40835.027,1405.402762589377
Gpr68,2729.539434,93.94146503540317
Esco2,336.3355975,11.575527497108029
Uvrag,3971.674149,136.69151782633602
Vav1,3509.060927,120.76994392339303
Asf1b,364.2623799,12.536672377340198
Smad4,5920.477882,203.76271506351895
Fam13b,4107.665438,141.37187553122234
Rad54l,200.344309,6.895169809430023
Chd7,10221.20238,351.7790269083725
Vbp1,4930.898416,169.70475508425605
Tomm70a,6540.938136,225.11684702107848
Dck,557.3214413,19.18110873915458
Slc52a3,194.2732693,6.6862252686031045
Uckl1,177.2743582,6.10118055635273
Plcb2,121.4207933,4.178890792446732
Egln3,2914.099039,100.29337901183827
Spidr,183.3453979,6.310125097179648
Ric1,4853.189109,167.03026500159476
Suv39h1,511.1815398,17.59313023644166
Tbpl1,2923.812703,100.6276902936813
Gmppa,371.5476275,12.787405824955835
Cyth4,1460.692144,50.272056253818576
Tcp11l2,1160.782784,39.95019597758043
Atxn7l3b,3301.43137,113.62404065258072
Cep170,8550.452265,294.277489632114
Golph3,10295.26906,354.3281501570928
Rbm28,845.0887214,29.085079916530592
P2rx4,282.9104484,9.73681554677947
Ascc2,503.8962922,17.342396788826022
Atg12,3881.822762,133.59913864137093
Cpeb2,2655.47275,91.39234164901642
Tor4a,1702.319522,58.58804890783169
Rabgef1,1976.730515,68.03234210364847
Zfp706,6009.115061,206.81330533825368
Bub1b,1205.708478,41.49638558727127
Tiparp,11130.64412,383.0789188812635
Capns1,2279.06829,78.43778016593077
Mex3c,2576.549234,88.67606262170816
Vapa,4762.123514,163.8960969063993
Ccdc69,270.7683691,9.318926468567293
Larp1,45863.06205,1578.4506302855639
Strn3,3456.849986,118.97302088673652
Gclc,16958.8422,583.6656769737732
Rab14,8302.753847,285.75255242694897
Cyth1,6464.443036,222.48414581423097
Rasgrp4,233.1279232,8.023470323700389
Gpatch2,1538.401451,52.946546336479855
Fbxw11,7846.211664,270.0399230407413
Foxj3,6419.517342,220.93795620454014
Tnks,4430.644748,152.48772503300447
Ltb4r1,763.7367899,26.28522308596986
Pbxip1,653.243868,22.482432464946584
Rab6a,6182.746795,212.78911915703193
Sgpl1,10895.08778,374.9718707095691
Usp31,2676.114285,92.10275308851628
Ccr8,695.7411457,23.945044243851687
Ttc7b,1100.072387,37.86075056931124
Pafah1b1,16337.16774,562.2697561748165
Ski,13855.32672,476.8532282069119
Ube2j2,4395.432718,151.27584670515668
Cnih1,5593.855948,192.5214988310457
H1f0,1703.53373,58.62983781806208
Rpl5,932.5116926,32.09388128791823
Hspa9,15415.58392,530.5519750996216
Nkrf,1346.556598,46.34389889866249
Ubr3,5030.463467,173.13144555106416
Usp47,8334.323253,286.83906402410565
Tbc1d5,299.9093595,10.321860259029842
Usp33,4712.340988,162.18275165578692
Ranbp10,3634.124344,125.07420143620591
Kif14,370.3334196,12.745616918167116
Rab7,7055.762299,242.83534396067802
Tmem19,122.6350012,4.220679699235452
Gnl3,5593.855948,192.5214988310457
Kansl1,7778.21602,267.6997442055065
Adgrl2,3595.26969,123.73695637766697
Frs2,5684.921543,195.65566692624117
Amfr,7709.006167,265.3177764256246
Hnrnpa3,7496.519779,258.0047175483074
Tubb5,2289.996162,78.81388035800418
Rrm2,797.7346121,27.45531251047061
Zc3h13,8647.5889,297.6206022784614
Fam133b,3224.93627,110.99133944573322
Exoc2,4900.543218,168.66003239732976
Mrps30,3458.064194,119.01480979696689
Klhl15,981.08001,33.765437607650256
Dnttip2,3873.323307,133.30661630417487
Usp7,14184.37707,488.178022259846
Lin7c,5658.208968,194.7363109355894
Slc16a6,343.6208451,11.826260944723666
Bach1,4331.079697,149.06103456619638
Ambra1,5830.626495,200.6703358785539
Psme1,1007.792584,34.68479356388541
Kdm7a,4502.283016,154.9532705989305
Fbxo33,8687.657761,298.99963621281415
Ap1g1,11082.07581,381.40736281621435
Hacd3,16374.80819,563.5652124607915
Gys1,115.3497536,3.9699462516198145
Tfb2m,1418.194866,48.80944446458849
Cd28,13357.50147,459.71977604495436
Bambi,611.9607983,21.061609596271857
Mybl2,264.6973294,9.109981927740376
Hnrnpr,11023.79382,379.4014949186565
Arl8b,3819.898158,131.467904357288
Wdr13,163.918071,5.641502571351836
Qtrt2,1263.990458,43.502253140663086
Cul2,4102.808606,141.2047198903008
Klhl2,2274.211459,78.27062455942585
Polr1f,2117.578635,72.87985541503969
Pum2,16547.22571,569.4992371628397
Kctd10,4909.042674,168.9525547689424
Taf3,4333.508113,149.14461238665712
Adcy3,259.8404977,8.942826297143839
Rbm3-ps,506.3247081,17.42597460584512
Arrdc4,1168.068032,40.200929438962696
Cul9,139.6339123,4.8057244114858255
Srpr,1883.236504,64.81459618799224
Nipbl,17295.1778,595.2412045569228
Api5,14724.6996,506.77408627986694
Snw1,4934.54104,169.8301218149472
Klhl24,2812.105573,96.78311075898598
Bin1,421.3301528,14.500751051476575
Rhbdf1,896.0854546,30.84021404984005
Fbxo34,3753.116721,129.16951439786692
Prkdc,217.34322,7.480214518238735
Agfg2,386.1181227,13.28887272018711
Rgp1,650.8154521,22.398854647927486
Nelfb,4136.806428,142.37480930791824
Dnah8,21.8557428,0.7522003428469115
1810013L24Rik,4830.119158,166.23627574163416
Apbb1ip,1103.715011,37.98611730000239
Itpkb,5181.025251,178.31327014429843
Lif,3000.307803,103.26039150052881
Fkbp8,1492.26155,51.358567850975234
Cdkn1a,7564.515423,260.3448963835422
Trpm4,97.13663465,3.3431126343015523
M6pr,18098.98345,622.9054615462703
Slc9a8,399.47441,13.748550708629663
