gene_id,FPKM
Cd37,7809.494848
Sft2d1,286.9976192
Smarcd2,3711.660341
Gm3604,212.3957915
Pold2,1393.737673
Ifih1,287.8752877
Mcm7,6244.611805
Dag1,858.3598518
Eif2b5,1402.514359
Ttc39c,1377.939639
Clec16a,1547.329671
Tm9sf3,23099.35883
Cndp2,5099.254334
Rnpep,2292.470279
Mif4gd,4303.20895
Zscan25,402.8498691
Traf3ip3,1908.05145
Alkbh4,538.8884959
Ciz1,2252.975194
Acbd6,963.680079
Gpatch2l,1019.850867
Decr2,512.5584391
Ddx47,1760.603132
Snupn,506.4147592
Atxn1l,1313.869834
Loxl2,724.0765621
Asphd2,146.5706495
Bbs12,268.5665794
Tubg1,1716.719704
Tram2,134.2832897
Safb,3715.171015
Zfp931,78.11250185
Chmp6,390.5625092
Plcg2,1634.218859
Gins4,874.1578859
Edem3,1409.535708
Man2b1,9370.867216
Mamdc4,258.9122252
Psmc3,4639.356009
Arl16,230.8268313
Slc25a13,428.3022573
Ly9,627.5330205
Tcta,237.8481798
Slc25a4,5214.228916
Add3,1537.675317
Cln8,143.0599753
Hip1r,3145.564119
Rab27a,1543.818997
Trpc2,655.6184144
Cmtm7,1735.150743
Runx1,1983.530946
Lss,1533.286975
Parp10,1168.176853
Arid3a,1623.686836
Pggt1b,653.8630773
Calm1,73927.77815
Atxn2,1214.693287
Zmym3,1651.77223
Ptpn4,304.5509904
Haus2,530.1118103
Slk,9689.460904
Asns,1300.704806
Tpr,11323.67976
Sde2,1297.194132
Gimap1os,383.5411608
Shcbp1,1033.893564
Rheb,1383.205651
Pigo,1174.320533
Lmntd2,172.9007063
Pogk,672.294117
Nipa2,873.2802173
Dap,2259.996542
Tm9sf1,2623.351326
Spring1,208.8851173
Tmco4,826.7637836
Xkr5,152.7143295
Mtx2,817.1094295
Ccnk,1658.793579
Upf2,1331.423206
Bud13,522.2127933
Pnkp,1239.268007
Atp5b,23422.34086
Arhgef5,351.067424
Snhg12,19.30870832
Usp16,1972.998923
Ifi203,215.9064658
Coq9,516.9467819
Atf7,365.110121
Kdm3a,2057.255105
Wdr4,509.9254334
Sp140,350.1897555
Septin7,7415.421664
Rngtt,1078.65466
Arpp19,795.1677155
Mlf1,439.7119486
Zdhhc3,1957.200889
Pml,2639.14936
Wwtr1,307.183996
Eif3j1,817.1094295
Fhl3,1298.949469
R3hcc1,644.2087231
Lyn,1006.685838
Nek1,178.1667177
Nemp1,1219.959299
Ccnt1,908.3869597
Zfp160,733.7309162
Ndor1,1388.471662
Rfng,620.511672
Zfp212,651.2300716
Zfp783,310.6946703
Cog1,1271.741744
Zrsr1,382.6634922
8030462N17Rik,595.0592838
Rnaseh2a,543.2768387
Gm11454,128.1396098
Usp15,2704.096834
Lgals8,3608.095451
Vars2,781.1250185
Eif5a,18046.62093
Rab8a,3079.738977
Ptges3,572.2399012
Lnx1,186.0657347
Nsdhl,843.4394863
2510009E07Rik,24.57471968
Slc6a6,4707.814156
H2bc8,355.4557668
Rangap1,5760.13876
St6galnac4,526.6011361
Palb2,395.8285206
Slc13a5,318.5936873
Mfsd1,2791.86369
Gm5801,493.2497308
Zfp677,540.643833
Atp1a1,22019.8265
Zfp518a,939.9830279
Rassf3,1471.850175
Cdin1,300.1626476
Chtop,4587.573564
Dhx58,240.4811855
Zfp703,1256.821378
Snrpd3,802.1890639
Farsb,1755.33712
Zfp955a,294.0189676
Rsph3b,242.2365226
5031439G07Rik,540.643833
Mpnd,774.9813386
Cdkn2d,2005.47266
Cct4,6687.834428
Clasp2,1626.319842
Ostf1,2764.655964
Slc35a1,552.9311929
Unc13b,156.2250037
Ankrd17,6565.838498
Sufu,503.7817535
Gtf3c6,629.2883576
Lrrc56,106.1978958
Abcg3,124.6289355
CYTB,85665.71748
Tardbp,6028.705339
Dusp10,445.8556285
Thtpa,291.385962
Vipas39,2040.579402
Strn,1611.399476
4930539J05Rik,174.6560435
Cept1,1422.700736
Etaa1,669.6611114
Rab3gap2,3628.281827
Lrrc20,301.0403161
Pbx2,1250.677698
Gimap9,1482.382198
Vav3,91.27753025
Dpf2,3199.97957
Snrpa1,1219.959299
Tex30,695.9911682
Klhdc1,282.6092764
Pi4k2b,607.3466436
Taf9b,1385.838656
L1cam,3034.977881
Xaf1,515.1914448
Macir,1203.283596
Parp4,2598.776606
Ubap2,5299.362766
Tigit,2471.514665
Gcc2,1025.116878
Dnajc25,163.2463522
Dnajc17,129.0172783
Sfi1,463.4089997
Clic1,12889.44047
Mapkapk2,7392.602282
Inpp1,394.0731835
Zdhhc6,1298.949469
Ppp6r3,5611.812773
Rpl24,64.94747345
Fbxl6,1107.617723
Luzp1,553.8088614
Snf8,929.4510052
BC002059,429.1799259
Gm5176,2.63300568
Rest,1126.926431
Lrch3,2390.769158
Amigo1,387.051835
Ppid,2237.17716
Carnmt1,97.42121017
Mapk6,5222.127933
Ireb2,2302.124633
Sppl2a,3453.625784
Kcna4,114.9745814
Ccdc6,1866.801027
As3mt,93.91053593
Cenps,207.1297802
Slc35b3,610.8573178
Wrap53,684.5814769
Sap18,251.0132082
Eef2kmt,380.9081551
9130023H24Rik,160.6133465
Slc17a7,142.1823067
Trerf1,327.3703729
Macroh2a1,5761.016429
Scand1,373.8868066
Rnaset2a,1196.262247
Trip10,851.3385033
Rabggta,745.1406075
Coq8b,423.036246
Triap1,239.6035169
Rnps1,2336.353707
Zbed4,524.8457989
Lacc1,255.401551
Tjp2,911.8976339
Nab1,1598.234448
Syne3,2110.792887
Hmgn2,1972.121255
Hgsnat,928.5733366
Tmem106a,540.643833
Cysltr1,11071.78889
Dennd2d,224.6831514
Trabd,3316.709489
Stxbp5,3689.718627
Slc39a13,661.7620943
Rps3a1,4493.663028
Ercc2,773.2260015
Metap1,1122.538088
Upf3b,846.0724919
Tango2,311.5723388
Tsr1,925.9403309
Arhgef19,121.9959299
Katnal1,279.9762707
Sik3,3241.229992
Ppp2r1b,1326.157194
Smn1,681.0708026
Psma2,3709.905004
Pomp,1350.731914
Spc25,1123.415757
Lsg1,1336.689217
Tal1,159.7356779
Nqo1,1656.160573
G3bp1,5604.791425
Zfp182,695.9911682
Ptpn3,1316.50284
Cox10,703.0125166
Foxo3,2506.621408
Arl6ip6,1122.538088
Cct8,6728.207182
Oip5,301.9179847
Cd2bp2,3637.058513
Afdn,1036.526569
Armc8,806.5774067
Zfp871,2805.906387
Naglu,907.5092911
Hmgb3,673.1717856
Pif1,612.612655
Man2b2,4501.562045
Tbccd1,459.8983255
Clcn7,2134.489938
Zbtb10,40.37275376
Dcaf8,2388.136152
Bag2,237.8481798
Gm10736,721.4435564
Trim32,440.5896172
Rpl12,383.5411608
Xrcc5,796.9230526
Npnt,416.0148975
Ykt6,3262.294038
Rec114,18.43103976
Fkbp5,2706.729839
Ift52,1073.388649
Dynlt3,1112.883734
Olfm1,547.6651815
C9orf72,75.47949617
Emilin1,1128.681768
Lpar2,437.9566115
Serpinb3a,144.8153124
Ticrr,1602.622791
Hmgxb3,1456.92981
Srsf5,5159.813465
Nol10,1016.340193
Slc10a7,1017.217861
Serinc5,3398.332665
Mapkapk5,1239.268007
Smg5,2827.848101
Mr1,641.5757174
Prkab2,122.8735984
Ift172,237.8481798
Isg20,140.4269696
Gatm,114.0969128
Rpl26,821.4977723
Aph1a,726.7095678
Sfpq,11394.77092
Cyp4f13,309.8170017
Fkrp,1054.079941
Mrpl41,695.1134996
Aim2,626.6553519
Casp8ap2,2136.245275
Utp3,1676.34695
Cenpa,1056.712946
Morrbid,563.4632156
Celsr2,167.634695
Slc15a4,450.2439713
Prkx,1156.767162
Nrip3,394.950852
Noc2l,3118.356394
Plekha2,3612.483793
Nudt9,1082.165335
Abhd5,581.8942553
Hsh2d,138.6716325
Thada,1312.114497
Pnrc2,2136.245275
Armcx5,291.385962
Acox1,1410.413376
Myl12a,2108.159881
Alg6,416.892566
Hipk2,400.2168634
Chchd2l,59.68146209
Snapc5,248.3802025
Spg11,2025.659037
Mideas,2687.421131
Clk3,3280.725078
4833420G17Rik,1015.462524
Yeats4,1154.134157
Parp12,466.0420054
Tsg101,1373.551297
Gm9982,7.899017041
Arhgap27os3,485.3507137
Zfp280b,652.9854087
Lrrc14,490.6167251
Foxf1,35.98441096
Ccp110,1327.912531
Gm11696,114.0969128
Gmds,719.6882193
Gpr179,157.9803408
Emc9,165.0016893
Ercc3,1168.176853
Rgs19,1397.248348
AF357399,9.654354161
Pwp1,1196.262247
Armc6,301.9179847
Rcor1,1491.158884
Zdhhc7,1264.720395
Haus1,337.9023956
Wdr61,681.0708026
Il10ra,1035.648901
Bex3,1039.159575
Gvin3,257.1568881
Zranb2,2066.909459
Uchl1,483.5953766
Golm2,493.2497308
ND2,42705.5968
Mtap,1164.666179
Zcwpw1,319.4713559
Zfp282,746.0182761
Rala,1032.138227
Ccdc28a,117.6075871
Arhgap9,3183.303867
Tmem241,154.4696666
Selenoi,1528.898632
Ddias,1050.569266
Thoc2,3651.978879
Arfgap2,2032.680385
Odf2l,344.9237441
Sfswap,2047.600751
Nup54,1377.061971
Kbtbd11,652.9854087
Actn4,10597.84786
Pcgf3,609.1019807
Laptm5,37421.1544
Serac1,484.4730452
Hdgf,9453.368061
Tmem230,679.3154655
Mastl,823.2531094
Reep1,205.3744431
Rpa3,312.4500074
Abca3,431.8129316
Ndufaf3,329.12571
Git1,2596.143601
Hnrnph1,13395.85523
Nfrkb,1854.513668
Pik3c3,1488.525878
Slc37a1,1228.735984
Tor2a,2219.623789
Fubp3,858.3598518
H2aj,701.2571795
R3hcc1l,892.5889256
Agpat5,617.8786663
Eny2,225.5608199
Angptl1,1.75533712
Ranbp3,2489.945705
Cep55,1686.878973
Zc4h2,149.2036552
Prep,2419.73222
Pradc1,228.1938256
Ftsj1,342.2907384
Senp8,154.4696666
Arcn1,7881.46367
Trim56,889.9559199
Helb,1908.05145
Rnf126,1928.237827
Pcsk1,737.2415905
Tmem179b,431.8129316
Dip2c,736.3639219
Rbm12b1,347.5567498
Ampd2,1694.77799
Nfatc2,6464.028945
Thop1,672.294117
Dpp4,283.4869449
Creb3,865.3812003
Slc25a26,86.88918745
Ankib1,4656.031711
Mllt1,1739.539086
Tyw5,198.3530946
Cdk5rap2,1556.106357
Dgka,2155.553984
Mthfd1l,1974.75426
Slc35c2,1849.247656
Ddx24,3922.300795
Otud3,207.1297802
2410006H16Rik,284.3646135
Tor1aip1,3716.048683
Mndal,868.0142059
Gipc1,1255.94371
Rbm6,2333.720701
Camk1,358.9664411
Nxpe3,387.051835
Pbrm1,4237.383808
Gpr119,114.0969128
Cpsf2,2609.308629
Pard3b,846.0724919
Znf41-ps,806.5774067
Ugp2,2879.630546
1700113A16Rik,73.72415905
Tdg-ps2,482.7177081
H2-Q7,10601.35854
Nat9,310.6946703
Gla,509.0477649
Rpl15-ps6,272.0772536
Aifm1,1095.330363
Ccdc174,564.3408841
Hip1,1368.285285
Ston2,628.410689
Limk2,1487.648209
Pde7b,2989.339116
Glrx3,757.4279674
Adar,2672.500766
Rbms2,609.1019807
Smim7,909.2646283
Ttk,809.2104124
Zcchc18,554.68653
Nxt2,195.7200889
Ss18l1,179.0443863
Chmp7,1528.020963
Zfyve1,1054.957609
AA474408,21.06404544
Fbxo22,755.6726303
Ino80c,1503.446243
Rgs10,595.0592838
Swi5,2949.844031
Usp6nl,717.9328822
Ell2,4128.552907
Atp23,95.66587305
Psmc6,3119.234063
Srgn,47570.51363
Matk,99.17654729
Mavs,1006.685838
Tmem140,186.9434033
Lztfl1,235.2151741
2610020C07Rik,65.82514201
Dtwd2,73.72415905
Hcn1,275.5879279
Hcfc1,9126.875357
Eif4ebp2,1991.429963
Btf3,1585.06942
Ginm1,488.861388
Mrps34,760.0609731
Acap3,2353.02941
Mapk1ip1,278.2209336
Dedd,954.0257248
Nmt1,2604.042618
Atp6ap2,3970.572566
Dkk1,373.8868066
Colgalt1,2906.838271
Tbl2,1157.644831
Capza1,4251.426505
Atg16l1,932.9616794
Msantd4,920.6743195
Gm19585,351.9450926
Zfand5,1781.667177
Acp1,698.6241738
Zfp263,1353.36492
Mapk8ip3,3830.145596
Emp3,2023.026031
Rbm3,3627.404159
Skiv2l,3545.780983
U2af1,330.8810472
Tsr2,292.2636305
Dcaf13,1422.700736
Usp42,1319.135846
Micos10,701.2571795
Zfp330,756.5502988
Zfp729b,575.7505754
Usp11,469.5526797
Ppp1r16b,5521.412912
Rpl41,1535.042312
Tmem109,1554.35102
1110038F14Rik,581.8942553
Slc24a5,24.57471968
Fbxw9,114.0969128
Ccdc14,247.5025339
Gm15708,10.53202272
Dcun1d4,121.1182613
Mapk7,1264.720395
Nhlrc2,924.1849938
Arhgef6,10216.06204
Cdk10,493.2497308
Mgll,419.5255717
Fmnl3,854.8491775
Ttll5,744.262939
Tmcc2,1431.477422
Casp1,994.3984786
Lrrc42,427.4245888
Zfp446,216.7841343
Ltv1,1083.043003
Gm2423,416.0148975
Kcnab1,4.388342801
Rraga,1038.281907
Dars,2004.594991
Avl9,2467.126322
Slc25a29,34.22907384
Kmt2c,3601.951771
Leng8,5499.471198
Katna1,1078.65466
Metrn,699.5018424
Irf4,4739.410225
Ap1s3,469.5526797
Frmd8,2223.134463
Esf1,2098.505527
Cdk11b,3215.777604
Idh3g,2093.239516
Tcf25,7009.061121
Rexo2,2479.413682
Dnajc10,2196.804406
Bend3,433.5682687
Endov,463.4089997
Rusc1,1120.782751
Cmip,4268.979876
Dipk1b,129.8949469
Tshz1,1956.32322
Stat6,4178.580015
Nktr,6271.819531
Wdfy1,372.1314695
Ticam1,1689.511978
Snord111,4.388342801
Arfgef2,3018.302178
Btbd6,340.5354013
Ppil3,490.6167251
Pip4p1,848.7054976
Cdc42bpg,961.9247419
Fchsd1,642.453386
Proser3,179.0443863
Zfp407,1039.159575
Bms1,2984.073104
Glod4,1080.409997
Gm9938,313.327676
Ufsp2,800.4337268
Mdh1,7267.095678
Nip7,603.8359694
Uba52,807.4550753
Ccdc47,2681.277451
Nsfl1c,1831.694285
Snx32,460.7759941
Dsel,235.2151741
Riok2,1258.576715
Kyat3,258.0345567
Fam53c,1000.542159
Sdhc,1881.721393
Cdkn2aipnl,1827.305942
Acot2,66.70281057
Aebp1,357.211104
Cenpm,281.7316078
4833438C02Rik,428.3022573
Recql5,853.971509
Casp6,432.6906001
Pitpna,7009.93879
Stxbp3,695.9911682
Arglu1,1678.102287
Steap3,144.8153124
Tm6sf1,179.0443863
Kat2b,2617.207646
Atp6v1h,2711.118182
Mcub,655.6184144
Mlxip,2170.474349
1700052K11Rik,257.1568881
C1d,744.262939
Diablo,573.9952383
Hmga2-ps1,177.2890491
Yy2,219.41714
Abhd17a,1128.681768
Aldh18a1,2878.752877
Zfp609,2039.701734
Gm6030,12.28735984
Lhpp,124.6289355
Gm5547,175.533712
Gnai1,193.0870832
Sdc1,46.51643369
Ccdc61,505.5370906
Zscan22,244.8695283
Pea15a,3673.920593
H2-Ke6,942.6160336
Hspa5,21735.46189
Jmjd4,378.2751494
Cstpp1,119.3629242
Car12,229.0714942
Ctcf,4706.936488
Hdgfl2,2240.687834
Atad1,2418.854552
Ptges,1023.361541
Ddb2,253.6462139
Kit,29439.63651
Slc15a2,90.39986169
Pmf1,991.7654729
Pdcd2,437.0789429
4930594C11Rik,10.53202272
Ulk3,901.3656112
Rab27b,2115.18123
Prkar2b,598.569958
Zswim8,5329.203497
Wiz,1879.966056
Uty,781.1250185
4933416M07Rik,3.51067424
Zfp787,279.9762707
Fbxo6,747.7736132
Rptor,1520.999615
Birc5,2552.260173
Ifitm10,279.0986021
Ecm1,6401.714477
Banf1,1441.131776
Vps54,5197.553213
Sfxn1,1926.482489
Nifk,1145.357471
Relt,235.2151741
Atl3,4382.199121
Bloc1s1,368.6207952
Vamp5,98.29887873
Pptc7,1307.726155
Prkcz,656.496083
Rtf2,2727.793885
Ccnb1,1522.754952
Supt4a,639.8203803
Eif6,2349.518735
Gabpa,2372.338118
Cdk16,1853.635999
Septin5,517.8244505
Arhgap17,1789.566194
Irgm1,1320.013514
Trim12c,986.4994616
Gm527,95.66587305
Stat1,4711.324831
Khsrp,5422.236364
Arf1,15048.50513
Tmtc3,89.52219313
Tmem70,586.2825981
Cryzl2,107.9532329
Tagap1,563.4632156
Map2k1,1879.088387
Rgs14,1495.547226
Hook2,661.7620943
G2e3,880.3015658
4930579G24Rik,466.0420054
Fkbp1a,3259.661032
Tatdn3,137.7939639
Paxip1,2447.817614
Ptpn1,2997.238133
Ncmap,447.6109657
Vps26b,2455.716631
Pgm1,1819.406925
Rnf6,4216.319763
AI597479,682.8261398
Eef2,113335.9742
Eda2r,70.21348481
Zfp808,402.8498691
Zcchc10,1071.633312
Cdk8,2207.336429
Tpgs2,659.1290886
Map3k7,2453.083625
Gtf2a1,1373.551297
Mcts1,571.3622326
Mms22l,1545.574334
Man1b1,2469.759328
Gale,545.0321758
Ikbkb,3151.707799
Gtf3c3,472.1856853
Kti12,774.9813386
AW146154,169.3900321
Ifitm2,421.2809089
Rita1,49.14943937
Snx12,1130.437105
Anapc15,401.094532
Cst3,1676.34695
Dbi,413.3818918
Las1l,1579.803408
Ccar1,3727.458375
Mdm4,2616.329978
Poglut2,226.4384885
2810001G20Rik,44.76109657
Hspa4l,709.1561966
Rpl8,20382.09697
Rcl1,777.6143443
Rps6kb2,903.9986169
Csrp1,3465.035475
Entpd5,556.4418671
Poldip2,688.9698197
Ctsc,2390.769158
Sytl3,2410.077866
Rtraf,1967.732912
Cpeb4,531.8671474
Atxn2l,11114.79465
Ing4,1085.676009
Cpsf1,3139.420439
Mphosph9,1175.198202
Lin54,1544.696666
Iqcc,240.4811855
B9d2,230.8268313
Pafah2,667.0281057
Nup214,3338.651203
Rapgef6,2785.72001
Anapc4,1937.014512
Whrn,372.1314695
Trgc1,121.9959299
Med20,624.0223462
Brox,1669.325601
Anapc7,1227.858316
Myb,301.0403161
Nme1,1019.850867
Zfp27,315.0830131
Psmc3ip,311.5723388
Ctss,1484.137535
Ky,3205.245582
Gab3,147.4483181
Dip2a,2165.208338
Dnlz,725.8318992
Senp2,2195.049069
Atp1b3,3646.712867
2610507I01Rik,155.3473351
Mnat1,253.6462139
Micall1,2297.73629
Hs3st3b1,47.39410225
Cs,6258.654502
1110038B12Rik,67.58047913
Zfp692,498.5157421
Mrps23,1069.000306
Prmt7,591.5486095
Rbks,86.88918745
Rpl36,217.6618029
Rpa2,1185.730225
Rabepk,288.7529563
Ap1s1,1585.06942
Got1,1380.572645
Snhg16,181.6773919
Slc15a3,308.9393332
Prpf19,2149.410304
Ece2,138.6716325
Ofd1,905.753954
Irak2,2247.709182
Klf6,7800.718162
Sike1,959.2917362
Dad1,1915.072798
Gm614,264.1782366
Snx8,684.5814769
Kpna6,2114.303561
Mbtps2,871.5248802
Arrb1,4054.828748
Naa25,989.1324672
Rad54b,446.7332971
Tbrg4,2061.643448
Cystm1,34.22907384
Gm11110,161.4910151
Slc27a4,767.9599901
Amz2,731.0979106
Dus1l,907.5092911
Washc1,1772.012823
Mrps2,826.7637836
Psmb7,2397.790506
Abcb6,454.6323141
Reep5,2531.196127
2310022B05Rik,372.1314695
Mcfd2,760.0609731
Nrp2,403.7275376
Edrf1,770.5929958
Ppm1d,853.971509
Stimate,474.818691
Ruvbl1,489.7390565
Depdc5,1059.345952
Rbm38,2310.901319
Tmem38b,219.41714
Wipf1,8016.624628
Ar,236.9705112
Tjp3,724.0765621
Fbxl14,1922.094147
Vegfb,567.8515584
Rpap3,505.5370906
2210408F21Rik,131.650284
Thrap3,9039.986169
Spopl,304.5509904
Lrig3,107.9532329
Cnot11,1537.675317
Etf1,5775.059125
Dzip3,510.803102
Peak1,1858.024342
Elf2,1206.79427
Pcca,365.9877896
Gstm4,279.0986021
Utp15,1249.80003
Impg1,420.4032403
Inip,721.4435564
Prps1,957.5363991
Kifc1,2193.293732
Cln6,588.9156038
Tmem68,765.3269844
Cdc7,1338.444554
Mdm1,485.3507137
Atg2a,1995.818306
Eif4ebp3,225.5608199
Rabgap1l,918.0413139
Slc25a53,584.527261
Ppcdc,317.7160188
Prg4,12.28735984
Spata5l1,243.1141911
Rbm44,113.2192443
Tagln2,14843.13069
Homer3,373.009138
Ldah,1370.918291
Pus3,360.7217782
2410004B18Rik,420.4032403
Zfp738,561.7078785
Rpl36-ps12,322.9820301
Prdm16,305.4286589
Ccdc88c,7397.868293
Iqgap2,2353.02941
Slc25a32,540.643833
Gm15772,2970.030407
Ring1,334.3917214
Txnrd1,13468.70172
Ndufaf5,358.0887725
Plscr1,781.1250185
Brd3,1391.982336
Nek7,13711.81591
Mzt1,1665.814927
Micu3,120.2405927
Pebp1,935.5946851
Cyb5d2,227.3161571
Fbl,617.0009978
Ubtf,6313.069953
Med18,114.9745814
Cracr2a,153.591998
Nit2,272.9549222
Slc36a1,2331.087696
Erlin1,408.993549
Nfic,1260.332052
Rab10os,195.7200889
Ogfod1,946.1267078
Ell,2345.130393
Anxa5,1975.631929
Pde4c,222.9278143
Trim39,752.161956
Zfp949,198.3530946
6820431F20Rik,304.5509904
Psmd9,637.1873746
Gclm,301.0403161
Odf2,3128.010748
Sfn,1373.551297
Ost4,523.9681304
Sik2,183.4327291
Spry2,73.72415905
Mettl17,414.2595604
Gcnt7,3.51067424
Stx16,2073.053139
Zbtb38,1101.474043
Zfp950,301.9179847
Sumo2,118.4852556
Ckap2l,2173.985023
Pja2,3977.593914
Ipp,430.0575945
Sarnp,85.13385033
H2az1,427.4245888
Vps8,1101.474043
Lage3,325.6150358
Cyp1b1,1172.565196
Kif3a,2166.963675
Pla2g12a,378.2751494
Nup160,1684.245967
Trmt2a,1525.387957
Gm9923,196.5977575
C1qtnf12,182.5550605
Clic4,2156.431652
Lrr1,241.358854
Sord,451.1216399
Zfp395,439.7119486
Gm14137,6.143679921
Efl1,757.4279674
Miga1,846.0724919
Rps16,66.70281057
C030006K11Rik,375.6421437
Klhdc3,1644.750882
Mlh3,330.0033786
Myh10,74.60182761
Gfus,872.4025487
Fbxo7,665.2727686
Stoml2,1769.379817
Ddx56,1269.986406
C87436,373.009138
Maip1,210.6404544
Rps27l,400.2168634
Phip,3220.165947
Elp2,1890.498078
Mrpl35,424.7915831
Sdc3,1082.165335
Sacm1l,2204.703423
Gm4972,42.12809089
Slc9a1,8162.317609
Utp25,482.7177081
Aaas,1980.89794
Calm2,5039.572872
Gm10052,9822.866525
Otulin,1072.51098
Abcc3,129.0172783
Atat1,494.1273993
Cables2,947.8820449
Josd2,433.5682687
Skap2,606.468975
Tsen2,245.7471968
Nt5c3,2478.536014
Sar1b,632.7990318
Psmd2,7438.241047
Vti1a,832.029795
Cntrl,6885.309854
Rusf1,225.5608199
Ubr1,1298.0718
Wwp1,1546.452003
Ralbp1,4326.028333
Fam78a,861.870526
BC004004,1496.424895
Man2c1,1045.303255
Fut7,184.3103976
Etfa,1254.188372
Zfp33b,233.459837
Qsox2,272.9549222
Mgat5,658.2514201
Zc3h12a,3737.990397
Pi4kb,1186.607893
Nisch,6809.830358
Mad2l1bp,573.1175697
Golga3,2748.85793
Ppp2r2d,1201.528259
6430571L13Rik,430.0575945
Erh,318.5936873
Paip2,1630.708185
Slc25a38,488.861388
Clgn,178.1667177
Daglb,425.6692517
Tnfrsf13b,72.84649049
Get1,152.7143295
Rad51d,1090.94202
Ap2a1,3235.963981
Rps24,2799.762707
D430036J16Rik,981.2334502
Prxl2a,1163.788511
Zfp951,176.4113806
Mbd3,2087.095836
Sesn3,2141.511287
Rrp12,1001.419827
Hmga1,1248.922361
Nudt3,1694.77799
Atp6v1b2,2161.697664
Dnpep,1149.745814
Hvcn1,295.7743048
Cyrib,3898.603744
Osbpl11,1330.545537
Pnrc1,1614.032482
Pheta2,139.5493011
Zc3h3,159.7356779
Caprin2,287.8752877
Glrx,2107.282213
Gramd1b,717.0552136
Pskh1,1110.250729
Slc39a1,1490.281215
Nap1l5,7.899017041
Rhbdd3,303.6733218
Fnbp1,10486.38396
Fam110a,432.6906001
Sec22a,245.7471968
Rarb,4.388342801
Sucla2,1312.114497
Tmem251,543.2768387
Resf1,11837.99354
Neu1,1473.605512
Hmga1b,709.1561966
Nadk2,477.4516967
Ssb,6953.768002
Ssr3,12391.8024
Xpo7,2155.553984
Cxxc1,3953.896863
Chst10,857.4821832
Khdc4,2154.676315
Mtrex,2826.970432
Nmd3,1033.893564
Sbk1,480.0847024
Sdr42e1,199.2307631
Mmgt2,502.0264164
Phf13,737.2415905
Cox20,441.4672857
Phactr4,572.2399012
Smim30,551.1758557
Gprasp2,2532.073796
Tasp1,3986.3706
Parp1,5395.028639
Arfgap3,1119.905083
Mindy2,2037.946397
Cdc16,1342.832897
Tbca,294.0189676
Inf2,1595.601442
Cdv3,5617.956453
Rab31,7857.766619
Dnajb11,5535.455609
Rnf166,1733.395406
Eif3c,13450.27068
Cdr2,595.9369523
Cd274,1275.252418
Med23,1540.308323
Dennd6a,840.8064806
Nfat5,10731.25348
Zfp874b,106.1978958
Ift46,629.2883576
Pkd2,864.5035317
Tfap4,170.2677007
Ccdc71l,1114.639071
Psmd12,2327.577021
Kctd13,815.3540923
Rbm34,923.3073252
Bicra,1757.092457
Tnpo1,3661.633233
Nbeal2,7522.497229
Tmem138,236.9705112
Rtl8c,247.5025339
Cpeb3,46.51643369
Bsn,100.0542159
Zfp672,543.2768387
Nsd3,4471.721314
Trip12,9949.250797
Rad21,10391.59575
Ccdc9,1517.48894
Rif1,3738.868066
Tanc2,2649.681383
Ciao2a,1729.884732
Dync1li2,1354.242588
Fam120a,11709.85393
Rmdn2,166.7570264
A430005L14Rik,582.7719239
Cct5,8521.28405
Tbk1,4036.397708
Utp14a,883.81224
Laptm4b,164.1240207
Ccdc90b,380.9081551
Tmem79,58.80379353
Cptp,272.0772536
Sema6d,347.5567498
Tox4,3343.039545
Elmod3,351.9450926
Zdhhc23,167.634695
Pim2,4186.479032
Nlgn2,608.2243122
Eif2b2,1453.419136
Adck2,481.8400395
Cep85l,12.28735984
Cd81,631.0436947
Tubb4a,130.7726155
Usp48,3692.351632
Gemin2,315.9606816
Bad,365.9877896
Rps15,5218.617258
Nucb1,9254.137298
Cars2,770.5929958
Tmtc4,184.3103976
Lhfpl1,771.4706643
Arhgap12,880.3015658
Dguok,353.7004297
Arl2,216.7841343
Dis3,1217.326293
Ift20,599.4476266
Cacnb3,394.950852
Mmab,309.8170017
Kif19a,102.6872215
Sh3bp1,3300.033786
N4bp2l1,361.5994468
Mad2l2,497.6380736
Wdr55,771.4706643
Rabgap1,1370.040622
Nelfa,1021.606204
Zbtb32,618.7563349
Dnajc7,2746.224925
Sh3pxd2a,404.6052062
Tpcn1,468.6750111
Svil,2094.117184
Gm12693,144.8153124
Hypk,624.9000148
Zfp362,1461.318153
Rbfox2,156.2250037
Ube2e2,200.9861003
Gm4583,20.18637688
Ivd,409.8712176
LTO1,312.4500074
Qrich1,3429.928733
Zfp9,453.7546456
Cdca5,1121.66042
Arel1,2329.332359
Smg9,745.1406075
Arhgap31,1187.485562
Npr2,479.2070338
Isoc1,1057.590615
Shc1,2663.72408
Dcxr,337.0247271
Smug1,642.453386
Stc2,195.7200889
Bcl2l15,103.5648901
Pheta1,28.08539392
Pecam1,978.6004445
Tasor2,1510.467592
Dele1,1070.755643
Rrn3,1641.240207
Oit3,145.692981
Ints5,1359.5086
Gm14586,1432.35509
Cdc26,552.9311929
Sdccag8,734.6085848
Elovl6,563.4632156
Gm5141,207.1297802
Scap,2815.560741
Ncaph2,4555.099827
Jade1,1167.299185
Nemp2,497.6380736
Coro7,5395.028639
Il2rg,14225.25202
Naa10,1472.727844
Acbd4,339.6577328
Ccdc107,274.7102593
Gnptab,1464.828827
Lmbr1,78.11250185
