gene_id,FPKM
Tial1,6089.252785
Pclaf,254.983666
Uhrf2,13023.59429
Cand1,9400.397818
Anapc5,1232.421052
Atp2b4,1183.852735
Rnf145,11437.83873
Rnf152,3438.636867
Rictor,12213.7176
Alkbh5,13474.06543
Osm,2632.402799
Rbm27,10715.38501
Adgrg5,1266.418874
Crebbp,12252.57225
Wls,1551.757739
Ranbp9,7277.962351
Nmt2,6906.414724
Knstrn,149.3475758
Nrros,1306.487736
Erbin,39923.15684
Ice1,8560.165928
Sec22b,4229.086231
Slc25a19,3495.704639
Top2b,16349.30982
Itprid2,16689.28804
Luc7l3,15566.1457
Arntl,3438.636867
Vopp1,5933.834169
Ogdh,1807.955612
Mfsd14b,6538.50972
Pde7a,2544.979828
Rnf11,5266.019806
Ube2e3,2447.843193
Rnf125,2441.772153
Dbnl,1950.017941
Tlk2,5612.069067
Arl5b,2517.053045
Map4k3,7396.954729
Gstm1,315.6940626
Zfp654,2230.499973
Timm29,2830.318692
Chmp2b,3584.341819
Gpat4,6185.175211
Ccdc117,3481.134144
Pold1,780.735701
Stab1,324.1935181
Plekhf2,2838.818148
Dpp8,1036.933575
Ube2o,7166.255221
Ccnl1,11140.35779
Rab5b,514.8241636
Rfc5,228.2710914
Slc25a11,273.196785
Kdm6a,6196.103083
Smurf1,4757.266682
Mob1b,3357.284935
Clk1,9470.821878
Plcl2,5765.059266
Lims1,5440.865748
Fndc9,1243.348924
Dusp4,2021.656209
Ddx10,3634.124344
Zzz3,6534.867096
Hipk1,26053.25962
Ppp4r3b,15862.41244
Enc1,1800.670365
Clock,7009.622398
Tcf3,1314.987192
Slc16a1,4800.978168
Lmo4,4825.262326
Tmem201,3420.423748
Tbcd,982.2942179
Tex2,14344.65252
Wtap,7594.870622
Supt20,5966.617783
Smurf2,3615.911225
Fam222b,2657.901166
Shmt2,1834.668187
Cnot2,9417.396729
Slc19a2,3662.051126
Apobec3,1334.414518
Cltc,46992.27543
Ndel1,5734.704068
Zbtb44,5426.295253
Lig1,1094.001348
Zfp317,3248.006221
Taf5l,3596.483898
Gimap3,2016.799377
Dhx15,23179.22944
Vps37b,19736.94995
Kpna1,7576.657503
Rock2,8237.186618
Mynn,7395.740521
Stard7,4616.418562
Epc1,4613.990146
Phf19,103.2076743
Galnt6,2773.250919
Phf2,7881.423694
Dhfr,162.703863
E2f8,138.4197044
Pde4b,12919.17241
Kat7,8635.44682
Preb,607.1039666
Spata2,3651.123255
Miat,87.42297118
Zfp622,6452.300957
Gpbp1,11679.46611
Eif2s2,6199.745706
Osbpl2,3113.229141
Tmx4,4953.968367
Jak3,2938.383198
0610030E20Rik,3286.860875
Atp7a,2513.410422
Ccr5,1108.571843
Glul,9325.116926
Ubxn7,9679.665643
Gpr55,2530.409333
Rbm14,10668.0309
Taf1,1766.672543
Cdc40,4611.56173
Tmem161b,1622.181799
Bcl3,1806.741404
Esyt1,8175.262014
Tnks2,15329.37516
Sf3b1,39441.11629
Chaserr,2464.842104
Prim1,161.4896551
Rnf4,11900.45195
Trim33,5030.463467
Fanca,57.06777286
Josd1,2869.173346
Pde3b,24794.12599
Stk24,11329.77422
Nufip1,2021.656209
Tmf1,7376.313194
Papola,17834.28612
Sympk,1369.626549
Cad,2196.502151
4930503L19Rik,12330.28156
Tkt,3099.872853
Pnpla7,208.8437645
Mdc1,395.8317862
Uap1l1,156.6328234
Wdr43,6595.577493
Cdc45,167.5606948
Dedd2,2399.274876
Tm9sf2,8161.905726
Scyl2,6589.506453
Pcnx,4334.722321
Plekhg2,162.703863
Ascc3,5765.059266
Tspan14,5511.289808
Smad7,2667.614829
Cul3,12358.20834
Gem,1797.027741
Casp7,114.1355457
Il13,11473.05076
Txnl4a,10848.94788
Abhd13,3654.765879
Tnrc6b,12841.4631
Nup210,2676.114285
Nrip1,26086.04324
Ipo9,1497.118382
Aqr,7178.397301
Ptpn6,377.6186672
Dcp1a,4564.207621
Rad54l2,10652.2462
Ube4a,994.4362972
Ints6,441.9716877
Arih1,9049.491725
Hdac4,6330.880163
Cyp11a1,19416.39906
Tnfrsf8,3156.940626
Lilrb4b,6234.957737
Ccnf,431.0438163
Desi1,420.1159449
Anxa6,4189.017369
Rbm33,12766.18221
Susd6,14565.63837
Vgll4,4167.161626
Dusp1,1063.646149
Vps37a,2644.544878
Ppm1a,3051.304536
Rnf115,5676.422087
Ptpn2,9984.431834
Serinc1,29035.3543
Gatad2b,4641.916928
Rab10,15581.93041
Fem1c,4639.488512
Birc2,7426.095719
Fnip1,14025.31584
Rlf,6673.2868
Glg1,9844.797922
Vezf1,3734.903602
Ankrd27,745.5236709
Arhgap5,2406.560123
Skp1,5151.88426
Fhip2a,5562.286542
Dock8,3271.076172
Cntrob,151.7759916
Peg10,49505.68585
Arl14ep,6503.29769
Pik3cg,1860.166554
Ccnt2,9583.743216
Fbxl5,4890.829555
Tbc1d15,7331.3875
Gnai3,11487.62126
Pbk,200.344309
Ncaph,505.1105002
Map2k4,6113.536943
Washc5,972.5805544
Map4k1,553.6788175
Insig1,809.8766914
Helz2,665.3859473
Phf3,15192.16966
Apobr,511.1815398
Brd8,7706.577751
Arrdc3,2081.152397
Kif15,684.8132743
Eif4a2,20551.68348
Samd8,2531.623541
Rab11fip1,8415.675184
Rbm12,3608.625977
Jmjd1c,20897.73274
Emd,309.6230229
Zfp943,2810.891365
Marveld1,343.6208451
Ints3,806.2340676
Rmnd5a,9801.086436
Kcnab2,1733.888928
Naa30,3461.706817
Rpa1,3354.856519
Sytl2,2582.620274
Ube3a,5721.347781
Zfp652,3963.174694
Nlrc5,1287.060409
Polq,131.1344568
Tle3,35264.241
Zfp800,4027.527714
Acvr2a,6590.720661
Xrn2,11038.36432
Psd4,6324.809124
Srfbp1,1992.515218
Stap1,180.916982
Hspa8,26939.63141
Mcm2,1246.991547
Nmur1,6459.586204
Zmym2,4981.89515
Ppp4r3a,11593.25735
Mafk,4093.094943
Zfp36l2,17211.39745
Maml1,7609.441117
Gpbp1l1,5568.357581
Arhgdib,4152.591131
Ythdc1,14672.48866
Ldlr,458.9705987
Emilin2,1313.772984
Wipi2,3409.495876
Rrm1,3351.213895
Gzmb,67395.82554
Trim30a,121.4207933
Clcn3,8163.119934
Bub1,840.2318897
A330023F24Rik,1005.364169
Fem1b,4491.355145
Tsc22d2,4163.519003
Arf4,12486.91438
Trpv2,2966.309981
Ap2a2,4799.76396
Tbl1xr1,13501.99222
Mxi1,2418.702203
Rab4a,3825.969197
Pum1,9183.054598
Alg10b,5386.226391
Mtmr2,4459.785738
Rlim,8031.985478
Wdr90,74.06668392
Gripap1,496.6110446
Nfil3,8011.343943
Myo18a,710.3116409
Tcf19,128.7060409
Osbpl9,4310.438163
Tut4,6414.660511
Limd1,5516.14664
Snx30,2157.647497
Golim4,779.5214931
Prpf18,5116.67223
Selenot,18118.41078
Tinf2,203.9869328
Txnip,6911.271555
Ankrd13c,3994.7441
Csnk1d,12216.14602
Tfdp1,1181.424319
Cacul1,6039.470259
Zwilch,126.277625
Dna2,121.4207933
Senp6,26683.43354
Gpr171,488.1115891
Yy1,9363.97158
Elk4,5165.240547
Cdk13,8810.292763
Ankrd11,41659.47419
Tmed10,6950.126209
Uck1,3115.657556
Pofut1,237.9847549
Raf1,8211.688252
Hsph1,8526.168106
Arpc1b,3041.590872
Rdx,10541.75328
Eif4g2,107476.8294
Atf6b,575.5345603
Tbc1d20,5071.746537
Ikzf5,3059.803991
Ugcg,11724.3918
Taf1d,2775.679335
Ndst3,60.71039666
Rsf1,6267.741351
Brd4,17136.11656
Ehbp1l1,3625.624888
Mrpl9,2824.247652
Acap1,1460.692144
Hycc2,1823.740316
Heca,2916.527455
Ddx11,355.7629244
Strap,10154.42094
Abca7,1726.603681
Abl2,5389.869015
Gm9892,4308.009747
Chaf1b,100.7792584
Zfp512b,433.4722321
Zc3h12c,2683.399532
Sipa1l1,38283.97613
Dnaja2,15217.66803
Pten,6193.674667
Zdhhc2,246.4842104
Dipk1c,375.1902513
Eaf1,21393.12957
E2f2,637.4591649
Mapk1,14829.12149
Ppp2r1a,15397.3708
Edem2,941.0111482
Fam117b,2224.428933
Tbc1d14,2578.97765
Cd53,40835.027
Gpr68,2729.539434
Esco2,336.3355975
Uvrag,3971.674149
Vav1,3509.060927
Asf1b,364.2623799
Smad4,5920.477882
Fam13b,4107.665438
Rad54l,200.344309
Chd7,10221.20238
Vbp1,4930.898416
Tomm70a,6540.938136
Dck,557.3214413
Slc52a3,194.2732693
Uckl1,177.2743582
Plcb2,121.4207933
Egln3,2914.099039
Spidr,183.3453979
Ric1,4853.189109
Suv39h1,511.1815398
Tbpl1,2923.812703
Gmppa,371.5476275
Cyth4,1460.692144
Tcp11l2,1160.782784
Atxn7l3b,3301.43137
Cep170,8550.452265
Golph3,10295.26906
Rbm28,845.0887214
P2rx4,282.9104484
Ascc2,503.8962922
Atg12,3881.822762
Cpeb2,2655.47275
Tor4a,1702.319522
Rabgef1,1976.730515
Zfp706,6009.115061
Bub1b,1205.708478
Tiparp,11130.64412
Capns1,2279.06829
Mex3c,2576.549234
Vapa,4762.123514
Ccdc69,270.7683691
Larp1,45863.06205
Strn3,3456.849986
Gclc,16958.8422
Rab14,8302.753847
Cyth1,6464.443036
Rasgrp4,233.1279232
Gpatch2,1538.401451
Fbxw11,7846.211664
Foxj3,6419.517342
Tnks,4430.644748
Ltb4r1,763.7367899
Pbxip1,653.243868
Rab6a,6182.746795
Sgpl1,10895.08778
Usp31,2676.114285
Ccr8,695.7411457
Ttc7b,1100.072387
Pafah1b1,16337.16774
Ski,13855.32672
Ube2j2,4395.432718
Cnih1,5593.855948
H1f0,1703.53373
Rpl5,932.5116926
Hspa9,15415.58392
Nkrf,1346.556598
Ubr3,5030.463467
Usp47,8334.323253
Tbc1d5,299.9093595
Usp33,4712.340988
Ranbp10,3634.124344
Kif14,370.3334196
Rab7,7055.762299
Tmem19,122.6350012
Gnl3,5593.855948
Kansl1,7778.21602
Adgrl2,3595.26969
Frs2,5684.921543
Amfr,7709.006167
Hnrnpa3,7496.519779
Tubb5,2289.996162
Rrm2,797.7346121
Zc3h13,8647.5889
Fam133b,3224.93627
Exoc2,4900.543218
Mrps30,3458.064194
Klhl15,981.08001
Dnttip2,3873.323307
Usp7,14184.37707
Lin7c,5658.208968
Slc16a6,343.6208451
Bach1,4331.079697
Ambra1,5830.626495
Psme1,1007.792584
Kdm7a,4502.283016
Fbxo33,8687.657761
Ap1g1,11082.07581
Hacd3,16374.80819
Gys1,115.3497536
Tfb2m,1418.194866
Cd28,13357.50147
Bambi,611.9607983
Mybl2,264.6973294
Hnrnpr,11023.79382
Arl8b,3819.898158
Wdr13,163.918071
Qtrt2,1263.990458
Cul2,4102.808606
Klhl2,2274.211459
Polr1f,2117.578635
Pum2,16547.22571
Kctd10,4909.042674
Taf3,4333.508113
Adcy3,259.8404977
Rbm3-ps,506.3247081
Arrdc4,1168.068032
Cul9,139.6339123
Srpr,1883.236504
Nipbl,17295.1778
Api5,14724.6996
Snw1,4934.54104
Klhl24,2812.105573
Bin1,421.3301528
Rhbdf1,896.0854546
Fbxo34,3753.116721
Prkdc,217.34322
Agfg2,386.1181227
Rgp1,650.8154521
Nelfb,4136.806428
Dnah8,21.8557428
1810013L24Rik,4830.119158
Apbb1ip,1103.715011
Itpkb,5181.025251
Lif,3000.307803
Fkbp8,1492.26155
Cdkn1a,7564.515423
Trpm4,97.13663465
M6pr,18098.98345
Slc9a8,399.47441
Igf1r,519.6809954
Arhgap4,761.3083741
Tfip11,5817.270208
Sfxn3,199.130101
Mkln1,3557.629244
Papolg,2320.35136
Rnf19b,5309.731292
Jak1,32364.71246
Aco2,5302.446044
Wdr37,3893.964841
Gtf2i,1209.351101
Fen1,1160.782784
Btaf1,8531.024938
Slc25a36,3583.127611
Apbb2,1171.710655
Shprh,2472.127352
Dr1,6811.706505
Irak1,530.6088668
Nfatc3,27605.01736
Tsc2,567.0351048
Zmat2,694.5269377
Ints13,4460.999946
Suox,1753.316255
Slmap,6848.132743
Pogz,4277.654548
Mbnl1,33685.77069
Arsb,343.6208451
Rsrc2,7469.807205
Wasf2,14401.72029
Ap1g2,394.6175783
Atg101,2287.567746
Bag3,3653.551671
Ubqln1,10624.31941
Lats1,4080.952863
Traf7,6366.092193
Usp12,3139.941715
Ctsb,14932.32916
Elovl5,21051.93714
Socs4,2810.891365
Ankle1,14.5704952
Sgk1,928.8690688
Urm1,1317.415607
Lamp1,21961.37889
Rap2c,5915.62105
Hivep1,5715.276741
Zfp664,3728.832563
Tep1,501.4678764
Stk17b,37511.73989
Zfp942,2120.007051
Cltb,352.1203006
Eif3m,4684.414206
Usp3,5801.485504
Ubash3a,33.99782213
Scyl3,3071.946071
Rsu1,343.6208451
Nfatc2ip,185.7738138
Lgmn,5292.73238
Gnl2,3710.619444
Usp38,5074.174952
Enox2,298.6951515
Wdr44,3788.328751
Pknox1,2015.585169
Mcm10,195.4874772
Flywch1,217.34322
Arap1,1600.326056
Rab5a,8193.475133
Fam193a,6083.181745
Diaph3,509.9673319
Polr2m,8167.976766
Ncapd2,1801.884573
Rbck1,1098.858179
Phlpp1,806.2340676
Tmem175,161.4896551
Trim14,270.7683691
Mfsd14a,10623.10521
Mapk14,4740.267771
Crtc2,8792.079644
Tpi1,3308.716618
Tacc3,914.2985736
Pigq,655.6722839
Evi5,1900.235415
Setd5,17959.34954
Rnf24,4012.957219
H2ax,478.3979256
Pole,126.277625
Dennd4a,4321.366034
Akap12,1386.62546
Cops6,356.9771323
Topors,5521.003472
Aggf1,5777.201346
Lnpep,13043.02162
Arid1b,6775.280267
Kif2c,320.5508943
Arih2,6470.514076
Eif2ak2,347.2634689
Gadd45b,6499.655066
Rxra,1658.608037
Dnajc1,8073.268547
Zfp180,2020.442001
Klf13,3166.65429
Ctnnb1,17903.49597
Sema4a,106.8502981
Ano8,336.3355975
Ssu72,195.4874772
Ptbp3,31536.62265
Pgm2l1,3896.393257
Smim3,4060.311328
Gimap4,785.5925327
Slc4a7,6344.236451
Ppp2r2a,7740.575574
Pcna,1959.731604
Fcho2,5198.024162
Dpp9,1475.262639
Zfp971,1342.913974
Myef2,1948.803733
Spry1,1568.75665
Prpf31,229.4852994
Rnf146,3346.357064
Ahcy,696.9553536
Lilrb4a,13680.48078
Lrrc8d,5943.547833
Trip13,134.7770806
Micu2,813.5193152
Sik1,1423.051698
Saraf,16672.28913
Adgre5,1665.893284
Flot2,682.3848584
Eif3j2,3200.652112
Vars,2269.354627
Ptger1,1023.577288
Ube2c,939.7969402
Nt5dc3,3223.722062
Usp19,11211.99605
Hnrnpc,20357.41021
Neat1,5215.023073
Leo1,3513.917758
Snap47,160.2754472
Pdcd1,1563.899818
Zfp655,4467.070986
Sdcbp,11806.95794
Atp8a2,711.5258488
Kif11,2500.054134
Gabpb2,1287.060409
H1f2,724.8821361
Smarcc2,1705.962146
Phf20l1,5573.214413
Pask,201.5585169
Bmp2k,2585.04869
Adcy7,2354.349182
Zc3h4,1096.429764
Pdcd10,2820.605029
Cnbp,27492.09602
Tyk2,662.9575315
Atp13a3,21803.53185
Pphln1-ps1,545.179362
Rnf2,3547.915581
Anxa2,1009.006792
Naa15,9775.588069
Adi1,2209.858438
Msl2,10528.39699
Cenpn,81.35193152
Metap2,9331.187966
Ccdc82,761.3083741
Tmem170b,3761.616177
Spin1,3716.690483
Psmb9,160.2754472
Chd1,8701.014049
St13,12843.89152
Atp11b,8065.9833
Hbs1l,2192.859527
Vapb,4705.055741
Syncrip,15493.29323
Per1,2895.88592
Prpsap1,2547.408244
Nr1d1,1858.952346
Pias1,3255.291469
Ppm1m,108.064506
Ubp1,10210.27451
Limd2,751.5947106
Elk3,869.3728801
Rab2a,6713.355662
Itgae,755.2373344
Tasor,562.178273
Bmpr2,1794.599325
Tiprl,4690.485246
Morf4l1,1317.415607
Dyrk1a,10612.17734
Ern1,31253.7122
Dffa,234.3421311
Zbtb39,985.9368417
Mcm5,1912.377495
Bzw2,2904.385376
Srsf11,18415.89172
Ska1,55.85356492
Tmem135,3592.841274
Tfg,13406.06979
Rock1,16274.02893
Mib1,5616.925899
Ap1m1,1000.507337
Fam204a,1896.592792
Arhgap27,1633.10967
Fndc3a,9627.454702
Cwc22,3370.641222
Gpx1,11366.20046
Mcm4,3107.158101
Slc25a1,128.7060409
Cstf2,1060.003526
Vps52,460.1848067
Magt1,1357.484469
Gm5424,386.1181227
Desi2,3393.711173
Pspc1,3289.289291
Bpnt2,6030.970804
Abhd4,399.47441
Zfp148,8554.094889
Rbm22,5807.556544
Ppan,2553.479283
Tra2b,7373.884778
Shisa5,8082.982211
Lgals1,3237.07835
Atg4b,3137.513299
Flna,11769.3175
Map3k1,6131.750062
Dhx38,7104.330617
Psme4,6600.434324
Acad11,63.13881252
Cab39,20724.101
Cnot6l,10889.01674
Trps1,5604.783819
Pak2,16884.77552
Dgkd,3034.305625
Med13,20543.18402
Cdc42,33951.68223
Cd44,11717.10655
Relch,4288.58242
Cdc5l,5349.800153
Shoc2,4372.362767
Ifrd1,3861.181227
Tor1aip2,7683.507801
Phaf1,1814.026652
Uspl1,3638.981176
Rpl15,2334.921855
Lats2,4513.210887
Tmem11,1907.520663
Hccs,4246.085142
Rab22a,2374.990717
Ypel5,3035.519833
Rnf213,628.9597094
Cdca3,239.1989628
Tmem222,1940.304277
Srxn1,614.3892142
Rel,4505.92564
Pfas,371.5476275
Hk2,2056.868239
Nup93,1073.359813
Aurkb,682.3848584
Prpf4b,12437.13186
Lgr4,1761.815711
Spc24,101.9934664
Ahctf1,13579.70152
Brca1,560.9640651
Ctc1,428.6154004
Grsf1,3584.341819
Prkacb,12020.65854
Klhl21,2081.152397
Golt1b,3110.800725
Naa50,8523.73969
Rps6ka1,4276.44034
Ywhae,20200.77738
Eid3,645.9586204
Gabarapl1,1104.929219
Inpp5k,363.048172
Ano10,261.0547056
Lcp1,17205.32641
Tpd52l2,2163.718537
Alkbh1,1331.986103
Smad2,5395.940055
Cdk5rap3,411.6164893
Dazap2,17875.56919
Psen1,7275.533935
Tbl1x,5334.01545
Nek2,409.1880735
Nkapd1,2693.113196
Mysm1,4025.099298
Rsbn1,2502.48255
Cobll1,4972.181486
Tbc1d31,303.5519833
Med13l,16522.94155
Casp2,3516.346174
AU040320,495.3968367
Chdh,931.2974847
Fbxo30,2921.384287
Rbm7,3834.468653
Sqstm1,14820.62203
Sumo1,2725.89681
Mtmr12,4519.281927
Mfap3,3095.016022
Ist1,4894.472178
Exoc7,308.408815
Abcf3,333.9071816
Sf3b4,3872.109099
Wasl,4029.95613
Rbm39,25908.76888
Espl1,360.6197561
Tomm20,5251.449311
Larp4,12412.8477
B3gnt2,5077.817576
Nusap1,893.6570388
Ptprj,3135.084883
Ctdp1,2899.528544
Rnf7,2399.274876
Tmem59,5068.103913
Iqgap3,32.78361419
Sirt1,3349.999687
Ebp,497.8252526
Sanbr,143.2765361
Ube2n,2994.236763
Mtif2,304.7661912
Ptpn11,5542.859215
Oga,17691.00959
Parpbp,108.064506
Asl,206.4153486
Nrf1,3359.713351
Cdip1,1546.900907
Manbal,1250.634171
1810009A15Rik,98.35084258
R3hdm1,9299.61856
Rad51,354.5487165
Tmem154,596.1760952
Klhl42,2200.144775
Ptp4a1,1146.212289
Atad2b,6037.041843
Eml2,234.3421311
Slc35b2,257.4120818
Stam2,4503.497224
Axin1,6089.252785
Rhoa,26966.34399
Szrd1,7059.404923
Abca2,3363.355975
Rfxap,1324.700855
Ankrd10,3822.326573
Tbc1d12,1109.786051
Syf2,3841.7539
Rab4b,359.4055482
Cdk2,1175.353279
Plin3,643.5302046
Ing1,4054.240289
Zfp414,128.7060409
Sertad2,4057.882912
Zfp292,11681.89452
Selenow,798.94882
Rbl1,415.2591131
Fbxl3,6715.784078
Slc29a1,747.9520868
Ppm1h,1787.314078
Zeb2,6809.278089
St3gal2,1725.389473
Ankmy2,993.2220893
Prpf40a,11619.96992
Idua,188.2022296
Ptpn7,2694.327404
Seh1l,4933.326832
Trim26,2141.862794
Ythdf1,4492.569353
Cds2,17100.90453
Zfp948,978.6515941
Cope,626.5312935
Filip1l,211.2721804
Bnip3l-ps,1678.035364
Dnase1l1,60.71039666
Zswim6,1273.704122
Rbm45,3615.911225
Mcm3,3051.304536
Acot7,2298.495617
Klrg1,3913.392168
Castor2,224.6284676
Uhrf1,1469.191599
Areg,4604.276482
Ptpre,456.5421829
Zfand3,2672.471661
Ewsr1,21070.15026
Sdf2,2789.035622
Tars,6198.531499
Radx,472.326886
Prdx2,1023.577288
Map1lc3b,5785.700801
Cbll1,2285.13933
Gmppb,225.8426756
Nsf,866.9444642
Clns1a,4308.009747
Cep250,2653.044334
Tubgcp2,535.4656985
Rsl24d1,1714.461602
Tmod3,11746.24754
Smim13,1257.919419
Npepps,8686.443553
Ccpg1,2781.750375
Mdm2,9235.265539
Tuba1b,114.1355457
Ppp3r1,9016.708111
Nup50,9377.327867
Mllt6,5637.567433
Ddx6,13427.92553
Cd164,15591.64407
Zfp146,2765.965672
Raver1,3366.998599
Prss23,10742.09758
Zfp644,1962.16002
9930021J03Rik,3093.801814
Irf2bpl,7370.242154
Ythdf2,6049.183923
Ctps2,1151.069121
C1qbp,4029.95613
Adnp,9822.942179
Sema3b,93.49401085
Mrpl44,1245.777339
Mmp25,881.5149594
Rhbdd2,64.35302046
Tapt1,3731.260978
Sh2d2a,2249.9273
Apc,8073.268547
Fcho1,2258.426756
Man2a2,3261.362508
Ssh1,3030.663001
Ddx3y,6713.355662
Odc1,11600.54259
Ints12,3636.55276
Vps25,466.2558463
Norad,10991.01021
Ikzf2,2001.014674
Zfp410,2520.695669
Mob2,1640.394918
Pmaip1,3958.317862
Map4k5,2299.709825
E2f1,228.2710914
Fhip1b,2320.35136
Cyb5b,1871.094425
2210016F16Rik,330.2645578
Serpinb9,751.5947106
Zmym1,1124.356546
Tgif1,1265.204666
4931440P22Rik,522.1094112
Xbp1,1458.263728
Pimreg,134.7770806
Atrn,4895.686386
Zbtb21,2796.32087
Arid4b,6624.718483
Nfe2l2,6345.450658
Appbp2,3420.423748
Zbtb4,662.9575315
Psmd14,5588.999116
Snhg17,1200.851646
Ankle2,3915.820584
Tars2,448.0427273
Anp32e,2977.237852
Rab1a,11207.13922
Tmem41b,688.4558981
Tap1,2241.427845
mt-Rnr1,36193.11007
Zfx,4809.477623
Rcbtb2,1255.491003
Nus1,8098.766914
Tmem214,503.8962922
Peli1,14237.80222
Esd,8152.192063
Cbfa2t2,2457.556857
Ncapg,873.0155039
Zbp1,131.1344568
Naca,4091.880735
