gene_id,FPKM
Rfc5,1260.340665
Slc25a11,2020.531763
Kdm6a,1557.530987
Smurf1,1087.281666
Mob1b,660.5236121
Clk1,1823.008927
Plcl2,2232.551688
Lims1,1765.020571
Fndc9,75.20364857
Dusp4,467.5311164
Ddx10,1164.297451
Zzz3,2115.668908
Hipk1,8081.220983
Ppp4r3b,4410.739292
Enc1,460.282572
Clock,1634.546771
Tcf3,3112.343769
Slc16a1,1395.344805
Lmo4,708.545219
Tmem201,864.3889245
Tbcd,2558.736187
Tex2,5471.744984
Wtap,2315.909949
Supt20,2949.251519
Smurf2,967.6806828
Fam222b,1027.481174
Shmt2,5021.429161
Cnot2,2339.467718
Slc19a2,498.3374303
Apobec3,5648.428255
Cltc,16132.54172
Ndel1,1875.560874
Zbtb44,873.4496051
Lig1,5963.739938
Zfp317,1016.608358
Taf5l,1156.142838
Gimap3,11590.42256
Dhx15,6412.243625
Vps37b,4186.940482
Kpna1,2261.545865
Rock2,2778.910725
Mynn,1993.349721
Stard7,2157.348039
Epc1,1475.078794
Phf19,1115.369776
Galnt6,6937.763097
Phf2,3136.807607
Dhfr,1115.369776
E2f8,2522.493465
Pde4b,3029.891576
Kat7,3295.369516
Preb,3032.60978
Spata2,1209.600853
Miat,1393.532669
Zfp622,1630.922499
Gpbp1,3051.637209
Eif2s2,2070.365506
Osbpl2,1393.532669
Tmx4,1693.441195
Jak3,13662.6002
0610030E20Rik,954.99573
Atp7a,548.1711733
Ccr5,4171.537325
Glul,4057.37275
Ubxn7,2032.310647
Gpr55,7128.943457
Rbm14,2629.409496
Taf1,4831.154869
Cdc40,1553.000646
Tmem161b,448.5036872
Bcl3,7324.654157
Esyt1,29083.8785
Tnks2,5066.732564
Sf3b1,13672.56695
Chaserr,302.6267304
Prim1,1492.294087
Rnf4,4329.193167
Trim33,1363.632423
Fanca,1099.966619
Josd1,839.925087
Pde3b,3697.663733
Stk24,3194.795962
Nufip1,518.2709275
Tmf1,2360.307283
Papola,6398.652605
Sympk,4205.061843
Cad,8184.512741
4930503L19Rik,5932.933624
Tkt,7890.040623
Pnpla7,1259.434596
Mdc1,2172.751196
Uap1l1,1984.289041
Wdr43,2413.765299
Cdc45,1723.341441
Dedd2,856.234312
Tm9sf2,3549.068572
Scyl2,2582.293957
Pcnx,765.6275065
Plekhg2,2188.154353
Ascc3,2304.131064
Tspan14,2583.200025
Smad7,864.3889245
Cul3,4032.002845
Gem,415.8852373
Casp7,1077.314917
Il13,87685.64209
Txnl4a,4032.002845
Abhd13,1103.590891
Tnrc6b,3606.150859
Nup210,12793.68094
Nrip1,5748.095741
Ipo9,3547.256435
Aqr,3657.796738
Ptpn6,1553.906714
Dcp1a,1433.399663
Rad54l2,2272.418682
Ube4a,3308.960537
Ints6,2072.177642
Arih1,3501.953033
Hdac4,1036.541855
Cyp11a1,54986.55206
Tnfrsf8,18213.78004
Lilrb4b,22718.75041
Ccnf,1887.339759
Desi1,1637.264975
Anxa6,17826.88898
Rbm33,3237.381161
Susd6,3818.170784
Vgll4,897.0073745
Dusp1,4691.620389
Vps37a,929.6258245
Ppm1a,807.306637
Rnf115,1045.602536
Ptpn2,2803.374562
Serinc1,6798.228617
Gatad2b,1095.436279
Rab10,5228.012678
Fem1c,1253.998188
Birc2,3013.582351
Fnip1,1918.146073
Rlf,1246.749644
Glg1,3457.555698
Vezf1,1215.94333
Ankrd27,2266.982274
Arhgap5,793.7156162
Skp1,1480.515202
Fhip2a,1205.070513
Dock8,10165.17751
Cntrob,1208.694785
Peg10,15299.86518
Arl14ep,1392.626601
Pik3cg,4398.054339
Ccnt2,2161.878379
Fbxl5,1157.954974
Tbc1d15,2044.9956
Gnai3,6060.68922
Pbk,1064.629965
Ncaph,2914.820933
Map2k4,2257.921593
Washc5,3312.584809
Map4k1,5205.360976
Insig1,2673.80683
Helz2,5199.0185
Phf3,4040.157457
Apobr,3995.760123
Brd8,2884.920687
Arrdc3,472.0614567
Kif15,2345.810194
Eif4a2,7179.683268
Samd8,458.4704358
Rab11fip1,1833.881743
Rbm12,1492.294087
Jmjd1c,4584.704358
Emd,1787.672273
Zfp943,389.6092637
Marveld1,1380.847716
Ints3,2752.634751
Rmnd5a,2593.166774
Kcnab2,10845.63462
Naa30,918.7530078
Rpa1,6687.688314
Sytl2,7383.54858
Ube3a,1415.278302
Zfp652,993.0505883
Nlrc5,11600.38931
Polq,1417.090438
Tle3,10255.78431
Zfp800,1523.100401
Acvr2a,1346.41713
Xrn2,3800.955491
Psd4,10813.92224
Srfbp1,429.4762581
Stap1,965.8685467
Hspa8,47381.92287
Mcm2,7306.532796
Nmur1,14558.70151
Zmym2,1684.380514
Ppp4r3a,3226.508344
Mafk,1155.23677
Zfp36l2,5593.158104
Maml1,1730.589985
Gpbp1l1,1663.540949
Arhgdib,15800.92081
Ythdc1,2794.313882
Ldlr,2161.878379
Emilin2,3454.837494
Wipi2,1152.518566
Rrm1,8982.758698
Gzmb,217379.3174
Trim30a,852.6100398
Clcn3,2257.015525
Bub1,2159.160175
A330023F24Rik,28.99417776
Fem1b,1145.270022
Tsc22d2,1263.058869
Arf4,4146.16742
Trpv2,6071.562037
Ap2a2,1992.443653
Tbl1xr1,3590.747702
Mxi1,301.7206623
Rab4a,882.5102856
Pum1,2726.358778
Alg10b,1408.029758
Mtmr2,1374.505239
Rlim,2189.060421
Wdr90,814.5551815
Gripap1,1485.95161
Nfil3,2319.534221
Myo18a,3147.680423
Tcf19,1806.699702
Osbpl9,1441.554276
Tut4,1355.47781
Limd1,1940.797774
Snx30,798.2459565
Golim4,1985.195109
Prpf18,1774.081252
Selenot,6666.848749
Tinf2,1291.146978
Txnip,2086.674731
Ankrd13c,1440.648208
Csnk1d,4262.144131
Tfdp1,4139.824943
Cacul1,1930.831025
Zwilch,882.5102856
Dna2,856.234312
Senp6,7674.396426
Gpr171,1816.66645
Yy1,2773.474316
Elk4,1027.481174
Cdk13,3068.852502
Ankrd11,10897.2805
Tmed10,3020.830895
Uck1,803.6823648
Pofut1,1388.09626
Raf1,2903.948116
Hsph1,3057.073618
Arpc1b,10587.40522
Rdx,4660.814075
Eif4g2,50237.84938
Atf6b,2199.933238
Tbc1d20,1668.977357
Ikzf5,1216.849398
Ugcg,2834.180876
Taf1d,1275.743821
Ndst3,906.068055
Rsf1,1898.212575
Brd4,5109.317762
Ehbp1l1,11554.17984
Mrpl9,901.5377148
Acap1,7214.113854
Hycc2,552.7015136
Heca,832.6765426
Ddx11,1578.370552
Strap,3322.551558
Abca7,8923.864274
Abl2,1167.921723
Gm9892,1670.789493
Chaf1b,1171.545995
Zfp512b,1652.668132
Zc3h12c,665.0539524
Sipa1l1,10912.68365
Dnaja2,4853.806571
Pten,2592.260705
Zdhhc2,1209.600853
Dipk1c,1382.659852
Eaf1,6857.12304
E2f2,3016.300555
Mapk1,5974.612755
Ppp2r1a,6575.335875
Edem2,2784.347133
Fam117b,547.2651052
Tbc1d14,957.7139342
Cd53,16661.68546
Gpr68,918.7530078
Esco2,1275.743821
Uvrag,1779.51766
Vav1,7545.734762
Asf1b,2816.965583
Smad4,1405.311553
Fam13b,1685.286582
Rad54l,1319.235088
Chd7,3890.656228
Vbp1,1482.327338
Tomm70a,2676.525035
Dck,1737.83853
Slc52a3,965.8685467
Uckl1,800.0580926
Plcb2,1368.162763
Egln3,904.2559189
Spidr,900.6316467
Ric1,993.9566564
Suv39h1,1806.699702
Tbpl1,1032.917583
Gmppa,1639.98318
Cyth4,4743.266268
Tcp11l2,352.4604734
Atxn7l3b,1331.013973
Cep170,3311.678741
Golph3,3698.569801
Rbm28,2210.806054
P2rx4,1724.247509
Ascc2,1829.351403
Atg12,1022.950834
Cpeb2,796.4338204
Tor4a,4038.345321
Rabgef1,679.5510413
Zfp706,2693.740328
Bub1b,3060.69789
Tiparp,4860.149047
Capns1,9356.964804
Mex3c,879.7920814
Vapa,1737.83853
Ccdc69,1164.297451
Larp1,14227.0806
Strn3,1213.225126
Gclc,4530.340275
Rab14,2877.672143
Cyth1,2126.541725
Rasgrp4,1903.648984
Gpatch2,505.5859747
Fbxw11,2465.411178
Foxj3,1533.067149
Tnks,1089.99987
Ltb4r1,4681.65364
Pbxip1,2735.419458
Rab6a,2209.899986
Sgpl1,5497.11489
Usp31,1147.082158
Ccr8,2758.07116
Ttc7b,2877.672143
Pafah1b1,5635.743302
Ski,3708.536549
Ube2j2,1150.70643
Cnih1,1630.922499
H1f0,5903.033379
Rpl5,173.0589985
Hspa9,6990.315045
Nkrf,341.5876567
Ubr3,1865.594125
Usp47,3340.672919
Tbc1d5,1358.196014
Usp33,1873.748738
Ranbp10,1489.575882
Kif14,1567.497735
Rab7,3751.121748
Tmem19,1040.166127
Gnl3,1530.348945
Kansl1,3098.752748
Adgrl2,1131.679001
Frs2,1082.751326
Amfr,4034.721049
Hnrnpa3,1777.705524
Tubb5,7386.266785
Rrm2,9698.552461
Zc3h13,2766.225772
Fam133b,778.3124593
Exoc2,2230.739551
Mrps30,801.8702287
Klhl15,232.8594901
Dnttip2,1391.720533
Usp7,5116.566307
Lin7c,1962.543407
Slc16a6,1282.086298
Bach1,1019.326562
Ambra1,2083.956527
Psme1,2677.431103
Kdm7a,1305.644067
Fbxo33,2597.697114
Ap1g1,4157.946305
Hacd3,6329.791432
Gys1,1011.171949
Tfb2m,379.6425151
Cd28,4238.586361
Bambi,43.49126664
Mybl2,1296.583387
Hnrnpr,3681.354508
Arl8b,1170.639927
Wdr13,821.8037259
Qtrt2,347.9301331
Cul2,1401.687281
Klhl2,510.116315
Polr1f,705.8270149
Pum2,6656.882
Kctd10,2308.661404
Taf3,1596.491913
Adcy3,1680.756242
Rbm3-ps,2413.765299
Arrdc4,139.5344805
Cul9,1102.684823
Srpr,5126.533055
Nipbl,5588.627763
Api5,4187.84655
Snw1,2173.657264
Klhl24,916.0348036
Bin1,1755.053823
Rhbdf1,175.7772027
Fbxo34,994.8627244
Prkdc,2442.759476
Agfg2,1490.481951
Rgp1,2054.056281
Nelfb,1976.134428
Dnah8,1384.471988
1810013L24Rik,1449.708888
Apbb1ip,3160.365376
Itpkb,1638.171043
Lif,7047.397332
Fkbp8,10088.16172
Cdkn1a,3448.495017
Trpm4,839.925087
M6pr,8617.613271
Slc9a8,1514.945788
Igf1r,31.71238193
Arhgap4,7309.251
Tfip11,2421.013843
Sfxn3,1300.207659
Mkln1,1258.528528
Papolg,1056.475352
Rnf19b,1805.793634
Jak1,15050.69646
Aco2,9477.471856
Wdr37,1308.362271
Gtf2i,2818.777719
Fen1,3024.455168
Btaf1,2651.155129
Slc25a36,795.5277523
Apbb2,289.9417776
Shprh,1128.960797
Dr1,2039.559192
Irak1,2515.244921
Nfatc3,9643.28231
Tsc2,2102.983956
Zmat2,2064.023029
Ints13,2099.359684
Suox,7466.000773
Slmap,2585.012161
Pogz,1668.977357
Mbnl1,12383.23211
Arsb,1205.976581
Rsrc2,2355.776943
Wasf2,4196.907231
Ap1g2,2375.71044
Atg101,549.9833094
Bag3,1099.966619
Ubqln1,4195.095095
Lats1,1497.730495
Traf7,2939.284771
Usp12,1528.536809
Ctsb,7617.314139
Elovl5,7248.54444
Socs4,897.0073745
Ankle1,617.0323455
Sgk1,103.2917583
Urm1,428.57019
Lamp1,7735.102986
Rap2c,2577.763617
Hivep1,2189.060421
Zfp664,1741.462802
Tep1,2207.181782
Stk17b,11295.95044
Zfp942,693.1420621
Cltb,1234.064691
Eif3m,2186.342217
Usp3,1071.878509
Ubash3a,684.0813815
Scyl3,1395.344805
Rsu1,1153.424634
Nfatc2ip,889.75883
Lgmn,12198.39422
Gnl2,1473.266657
Usp38,2262.451933
Enox2,1503.166903
Wdr44,1231.346487
Pknox1,839.019019
Mcm10,1492.294087
Flywch1,1107.215163
Arap1,3807.297967
Rab5a,2001.504334
Fam193a,1575.652348
Diaph3,2297.788588
Polr2m,3261.844998
Ncapd2,8027.762968
Rbck1,3162.177512
Phlpp1,203.8653124
Tmem175,942.3107772
Trim14,1164.297451
Mfsd14a,5331.304436
Mapk14,2415.577435
Crtc2,1943.515978
Tpi1,6440.331735
Tacc3,2944.721179
Pigq,1798.545089
Evi5,314.4056151
Setd5,6028.07077
Rnf24,540.9226289
H2ax,3273.623883
Pole,3303.524129
Dennd4a,1138.021477
Akap12,380.5485831
Cops6,1659.916677
Topors,1905.46112
Aggf1,2339.467718
Lnpep,3788.270538
Arid1b,2558.736187
Kif2c,1485.045542
Arih2,1272.119549
Eif2ak2,1352.759606
Gadd45b,1773.175184
Rxra,726.6665801
Dnajc1,2314.097813
Zfp180,745.6940093
Klf13,1129.866865
Ctnnb1,6734.803853
Sema4a,886.1345578
Ano8,1290.24091
Ssu72,1520.382196
Ptbp3,11554.17984
Pgm2l1,567.1986024
Smim3,1891.870099
Gimap4,4095.427609
Slc4a7,1208.694785
Ppp2r2a,1820.290723
Pcna,4428.860653
Fcho2,2053.150213
Dpp9,3181.204941
Zfp971,517.3648594
Myef2,701.2966746
Spry1,3811.828308
Prpf31,2108.420364
Rnf146,764.7214384
Ahcy,1899.118643
Lilrb4a,35443.57018
Lrrc8d,2235.269892
Trip13,742.0697371
Micu2,2420.107775
Sik1,193.8985638
Saraf,5830.547934
Adgre5,4147.073488
Flot2,2415.577435
Eif3j2,1186.949152
Vars,7093.606803
Ptger1,3332.518306
Ube2c,2946.533315
Nt5dc3,1157.954974
Usp19,4450.606286
Hnrnpc,5384.762451
Neat1,12491.96027
Leo1,1118.994048
Snap47,740.257601
Pdcd1,208.3956527
Zfp655,933.2500967
Sdcbp,6212.002585
Atp8a2,2019.625695
Kif11,5433.690126
Gabpb2,4906.358518
H1f2,3692.227324
Smarcc2,8274.213479
Phf20l1,2480.814335
Pask,853.5161078
Bmp2k,860.7646523
Adcy7,6555.402378
Zc3h4,4004.820803
Pdcd10,899.7255786
Cnbp,8932.924955
Tyk2,4621.853149
Atp13a3,8047.696465
Pphln1-ps1,108.7281666
Rnf2,1107.215163
Anxa2,2668.370422
Naa15,2969.185016
Adi1,604.3473927
Msl2,2753.540819
Cenpn,577.1653511
Metap2,4145.261352
Ccdc82,3110.531633
Tmem170b,878.8860134
Spin1,1233.158623
Psmb9,860.7646523
Chd1,2892.169232
St13,4424.330313
Atp11b,3285.402768
Hbs1l,928.7197564
Vapb,1524.006469
Syncrip,5691.013454
Per1,911.5044634
Prpsap1,1047.414672
Nr1d1,320.7480915
Pias1,1284.804502
Ppm1m,986.7081119
Ubp1,3348.827531
Limd2,4428.860653
Elk3,2237.988096
Rab2a,2515.244921
Itgae,2093.017207
Tasor,1765.020571
Bmpr2,505.5859747
Tiprl,1341.88679
Morf4l1,349.7422692
Dyrk1a,2932.036226
Ern1,7740.539394
Dffa,1004.829473
Zbtb39,344.3058609
Mcm5,7388.984989
Bzw2,939.5925731
Srsf11,5401.977744
Ska1,447.5976192
Tmem135,1445.178548
Tfg,3828.137533
Rock1,5205.360976
Mib1,1396.250873
Ap1m1,2559.642255
Fam204a,514.6466553
Arhgap27,4143.449216
Fndc3a,4519.467458
Cwc22,1106.309095
Gpx1,3774.679517
Mcm4,6946.823778
Slc25a1,1215.037262
Cstf2,2282.385431
Vps52,1998.786129
Magt1,2896.699572
Gm5424,1495.012291
Desi2,1007.547677
Pspc1,1128.960797
Bpnt2,1668.977357
Abhd4,1231.346487
Zfp148,2324.970629
Rbm22,2299.600724
Ppan,954.0896619
Tra2b,3188.453486
Shisa5,17198.98382
Lgals1,11774.35438
Atg4b,1067.348169
Flna,40069.95367
Map3k1,1997.880061
Dhx38,3050.731141
Psme4,3475.677059
Acad11,578.0714191
Cab39,6764.704099
Cnot6l,4507.688574
Trps1,2560.548324
Pak2,8890.339756
Dgkd,1290.24091
Med13,5119.284511
Cdc42,16086.33225
Cd44,6553.590242
Relch,1200.540173
Cdc5l,2440.041272
Shoc2,1905.46112
Ifrd1,990.3323841
Tor1aip2,2742.668003
Phaf1,580.7896233
Uspl1,1283.898434
Rpl15,804.5884329
Lats2,1669.883425
Tmem11,439.4430067
Hccs,1516.757924
Rab22a,1124.430456
Ypel5,1107.215163
Rnf213,5041.362658
Cdca3,1861.969853
Tmem222,648.7447274
Srxn1,1684.380514
Rel,501.9617025
Pfas,1342.792858
Hk2,802.7762968
Nup93,2541.520894
Aurkb,2033.216715
Prpf4b,5192.676023
Lgr4,259.1354637
Spc24,654.1811357
Ahctf1,4797.630351
Brca1,2202.651442
Ctc1,1818.478586
Grsf1,1184.230948
Prkacb,4299.292921
Klhl21,518.2709275
Golt1b,1461.487773
Naa50,3273.623883
Rps6ka1,8656.574198
Ywhae,9279.042952
Eid3,84.26432912
Gabarapl1,169.4347263
Inpp5k,1706.126148
Ano10,997.5809286
Lcp1,35921.97411
Tpd52l2,769.2517787
Alkbh1,401.3881484
Smad2,1678.944106
Cdk5rap3,1545.752102
Dazap2,9908.76025
Psen1,4678.935436
Tbl1x,1244.937508
Nek2,1270.307413
Nkapd1,738.4454649
Mysm1,1310.174408
Rsbn1,741.163669
Cobll1,2799.75029
Tbc1d31,1185.137016
Med13l,6364.222019
Casp2,1219.567602
AU040320,2186.342217
Chdh,191.1803596
Fbxo30,642.402251
Rbm7,1691.629059
Sqstm1,7439.7248
Sumo1,1105.403027
Mtmr12,1817.572518
Mfap3,1408.029758
Ist1,1684.380514
Exoc7,1302.925863
Abcf3,1198.728037
Sf3b4,1536.691421
Wasl,907.8801911
Rbm39,9860.738643
Espl1,3163.989648
Tomm20,2296.88252
Larp4,3095.128476
B3gnt2,1987.913313
Nusap1,2985.494241
Ptprj,1143.457885
Ctdp1,1375.411308
Rnf7,983.9899078
Tmem59,1959.825203
Iqgap3,713.0755593
Sirt1,1365.444559
Ebp,1434.305731
Sanbr,832.6765426
Ube2n,983.9899078
Mtif2,968.5867508
Ptpn11,3097.84668
Oga,6855.310904
Parpbp,646.0265232
Asl,1006.641609
Nrf1,1299.301591
Cdip1,289.0357096
Manbal,395.045672
1810009A15Rik,520.0830636
R3hdm1,2851.396169
Rad51,1545.752102
Tmem154,2575.95148
Klhl42,338.8694526
Ptp4a1,229.2352179
Atad2b,1667.165221
Eml2,1872.84267
Slc35b2,981.2717036
Stam2,1710.656488
Axin1,2218.960667
Rhoa,10745.96713
Szrd1,3079.725319
Abca2,11775.26044
Rfxap,387.7971276
Ankrd10,1155.23677
Tbc1d12,231.047354
Syf2,1384.471988
Rab4b,1435.211799
Cdk2,2979.151765
Plin3,3453.931426
Ing1,2077.61405
Zfp414,584.4138955
Sertad2,1081.845258
Zfp292,3015.394487
Selenow,3394.130934
Rbl1,3994.854055
Fbxl3,1560.249191
Slc29a1,1810.323974
Ppm1h,3675.012031
Zeb2,3684.072712
St3gal2,3684.97878
Ankmy2,365.1454262
Prpf40a,4515.843186
Idua,863.4828564
Ptpn7,6718.494628
Seh1l,1581.994824
Trim26,5133.7816
Ythdf1,1326.483633
Cds2,6625.169618
Zfp948,197.522836
Cope,2696.458532
Filip1l,912.4105314
Bnip3l-ps,491.9949539
Dnase1l1,407.7306248
Zswim6,469.3432525
Rbm45,1503.166903
Mcm3,7703.390604
Acot7,4607.35606
Klrg1,9872.517528
Castor2,1357.289946
Uhrf1,7956.183591
Areg,11654.75339
Ptpre,1414.372234
Zfand3,707.639151
Ewsr1,7400.763873
Sdf2,1151.612498
Tars,2941.096907
Radx,4324.662827
Prdx2,2364.837624
Map1lc3b,1672.60163
Cbll1,633.3415705
Gmppb,760.1910982
Nsf,1967.073747
Clns1a,1591.961573
Cep250,6145.859617
Tubgcp2,2338.56165
Rsl24d1,655.9932718
Tmod3,5431.87799
Smim13,360.6150859
Npepps,2305.037132
Ccpg1,1459.675637
Mdm2,3750.21568
Tuba1b,858.9525162
Ppp3r1,3581.687022
Nup50,3289.02704
Mllt6,13194.16302
Ddx6,8343.980719
Cd164,6506.474703
Zfp146,945.0289814
Raver1,6504.662567
Prss23,4610.980332
Zfp644,749.3182815
9930021J03Rik,1279.368094
Irf2bpl,4814.845644
Ythdf2,2393.831801
Ctps2,2334.937378
C1qbp,1378.129512
Adnp,3512.825849
Sema3b,1088.187734
Mrpl44,362.427222
Mmp25,2231.64562
Rhbdd2,623.3748219
Tapt1,1903.648984
Sh2d2a,4220.465
Apc,3138.619743
Fcho1,7132.567729
Man2a2,7559.325783
Ssh1,1003.923405
Ddx3y,3211.105187
Odc1,5323.149823
Ints12,604.3473927
Vps25,1377.223444
Norad,3617.023676
Ikzf2,641.496183
Zfp410,1142.551817
Mob2,540.9226289
Pmaip1,600.7231205
Map4k5,868.0131967
E2f1,1369.974899
Fhip1b,458.4704358
Cyb5b,5369.359294
2210016F16Rik,1203.258377
Serpinb9,253.6990554
Zmym1,425.8519859
Tgif1,176.6832707
4931440P22Rik,80.6400569
Xbp1,4350.032732
Pimreg,850.7979037
Atrn,1344.604994
Zbtb21,1007.547677
Arid4b,1913.615732
Nfe2l2,3151.304695
Appbp2,1230.440419
Zbtb4,2120.199249
Psmd14,2359.401215
Snhg17,341.5876567
Ankle2,1678.038038
Tars2,1206.882649
Anp32e,5565.976062
Rab1a,5018.710957
Tmem41b,1859.251649
Tap1,7890.040623
mt-Rnr1,12221.04593
Zfx,1455.145296
Rcbtb2,4435.203129
Nus1,2455.444429
Tmem214,1821.196791
Peli1,4666.250483
Esd,2020.531763
Cbfa2t2,819.0855217
Ncapg,2401.080346
Zbp1,1088.187734
