gene_id,FPKM
Wwox,116.7248912
Gm13570,0
Ranbp6,621.3625785
Adat1,104.4380605
Zfp473,78.10913769
Adipor1,3082.239231
Nipsnap2,579.236302
Arsg,42.12627651
Hmgxb4,1277.830387
Uqcc1,405.4654114
Adprh,2010.652072
Rex1bd,401.0772576
Arfip2,723.1677467
Orm3,32.47233814
Arrdc2,198.3445519
Ehmt2,6949.957993
9030407P20Rik,52.65784563
Snx27,1764.915459
Trim41,1023.317467
Mks1,143.053814
Ankrd24,167.6274753
Lad1,0
Gpt2,270.3102743
Sema4b,3987.954176
Malsu1,248.3695052
Cul4a,1381.390817
Aldoa,47313.0743
Trib2,579.236302
Sytl1,584.5020865
4932422M17Rik,255.3905513
Manf,6175.010031
Dzip1,64.94467628
Sh3gl1,3072.585293
Letmd1,899.5715296
Cdkal1,300.1497201
Rnaseh2c,166.7498445
Zc3h7b,3266.541691
Hcn2,142.1761832
Edaradd,53.53547639
Pkd1l2,40.37101499
Prdx4,753.8848233
Zmym5,1324.344818
Gzma,7355.423404
Ptpn22,2757.51585
Sdhaf1,344.0312581
Hif1an,1247.990942
Fam53b,1886.906135
Rae1,996.988544
Slc12a5,69.33283008
Dpm2,465.1443031
Tubgcp4,1033.849036
Sgms1,3807.162239
A930007A09Rik,85.13018377
Bmyc,186.0577212
Zfa-ps,12.28683065
Rnd1,46.51443031
Lat,1862.332474
2810025M15Rik,125.5011988
Rbmxl1,1442.82497
4930512B01Rik,2.632892282
Ctnnal1,45.63679955
Ctla4,2582.867328
Tusc3,862.7110376
Dnajc9,5905.577388
Upp1,767.0492847
Tesk1,1398.065802
Pou6f1,78.10913769
6230400D17Rik,8.776307606
Zcchc14,102.682799
Fat4,204.4879672
Utp4,1223.41728
Hp1bp3,7211.49196
Tmem147os,37.7381227
Cpne3,1566.570908
Snord89,4.388153803
Paxx,376.5035963
Zmynd10,206.2432287
Snap29,1585.001154
Nudt1,178.1590444
Endod1,1319.079033
Gpr162,210.6313825
Tex261,1369.103986
Eno1,5440.433085
Sf3b6,1689.439214
Ccdc167,552.9073792
9530068E07Rik,2970.780125
Brap,2396.809607
Irf2,1541.119616
Scaf1,4318.820973
Agap2,4354.803834
Fam83g,133.3998756
Atic,4004.62916
1110019D14Rik,41.24864575
Ppfia3,112.3367374
Fam118b,1009.275375
Ndufa8,131.6446141
St6galnac5,150.9524908
AA986860,31.59470738
Dctn3,1034.726667
Il18r1,507.2705796
Isoc2b,172.8932598
Tgs1,1208.497557
Zfyve21,113.2143681
Slc7a6,1478.807832
Erdr1,6.143415324
Pfkp,5744.970959
Hltf,2346.784654
She,437.9377495
Ccsap,509.9034719
Pdpr,665.2441165
1700037H04Rik,505.5153181
Vwa7,57.9236302
Zfp958,198.3445519
Tfcp2l1,87.76307606
Pars2,192.2011366
Trmt112,398.4443653
4930581F22Rik,134.2775064
Camk2n2,38.61575346
St3gal3,349.2970427
Pdik1l,689.8177778
Mthfd1,2495.104252
Gemin6,130.7669833
Nxpe4,125.5011988
Smcr8,3397.308674
Aunip,144.8090755
Kif3b,2630.259389
Tmem51,118.4801527
Pycr1,84.25255301
Naa38,107.9485835
Ufl1,1321.711925
Gosr1,1757.016783
Klf16,669.6322703
Stk3,552.9073792
Zfp781,30.71707662
Mrpl4,1355.061894
Cenpk,311.55892
AW112010,614.3415324
Zfp456,173.7708906
Fcf1,295.7615663
Xrcc3,537.9876562
Zfp239,64.06704552
Anpep,249.247136
Psmb8,4706.733769
Med31,96.53938366
Gm11964,80.74202997
Ssbp2,25.45129206
Zfp92,60.55652248
Aimp2,688.0625163
Trnt1,631.0165168
Ccdc136,54.41310715
Urod,846.9136839
Aknaos,0.877630761
Alg12,580.9915635
Cdkl4,35.10523042
Sez6,34.22759966
C030034L19Rik,231.6945208
Srp54a,12.28683065
Unkl,1126.000266
Nol7,1495.482816
Pcdhgb7,85.13018377
Vps36,1326.97771
Ppp1r2-ps2,73.72098389
Ap4s1,295.7615663
Adamts6,47.39206107
Zfp560,94.78412214
Nup37,358.0733503
Lsp1,344.9088889
Gcnt1,2843.523664
Gas2,157.0959061
Kcnmb4,2.632892282
Gm16982,0.877630761
Setdb2,766.171654
Pter,44.75916879
Dcaf4,544.1310715
Troap,535.3547639
Mrpl46,301.0273509
Slc17a5,242.2260899
Prkcq,4769.045553
Slc50a1,1175.147588
Stat4,1355.061894
Smim14,1274.319864
Fam151b,58.80126096
Brd7,1772.814136
Zfp358,380.0141193
Bod1,136.9103986
Ep400,7417.735188
Il4,666.1217473
Itch,3626.370303
Gfm2,1033.849036
Ncl,28228.99341
Mak16,933.7991292
D830014E11Rik,7.021046085
Bcl2l12,261.5339666
Psmd6,1785.100967
Sh3kbp1,4390.786695
Aatf,1008.397744
Carmil3,21.94076901
Cflar,3031.336647
Ica1,183.424829
Gatd3a,267.677382
Bud31,1001.376698
Angel1,208.876121
Fus,6118.841663
Guk1,512.5363642
Cnnm4,485.3298106
Trim62,468.6548261
Lyrm4,94.78412214
Gpr35,7.021046085
Otud6b,1175.147588
Gm20257,100.9275375
Parn,834.6268533
Dhx40,2092.271733
Pde11a,108.8262143
Drp2,29.83944586
Cth,23.69603054
Apold1,59.67889172
Dhdh,50.02495335
Kcnk5,2230.059763
Tgm4,99.17227594
Atp6v0e,2468.775329
Akr1b10,289.618151
Rab5if,729.311162
2810408I11Rik,48.26969183
Nsmce1,377.381227
Nbdy,104.4380605
Rp9,961.0056828
9230102O04Rik,276.4536896
Cecr2,3.510523042
Mydgf,932.9214985
Rhob,649.4467628
Slc39a4,978.558298
Spcs3,22427.85409
Mkrn2,435.3048572
Klhl8,68.45519932
Gm13807,32.47233814
Lbr,6799.005502
Ppp1r11,721.4124852
A130010J15Rik,235.2050438
Dclre1a,537.1100255
Tatdn2,2041.369149
Aspscr1,1857.94432
Pip4p2,775.8255923
Sem1,308.048397
Mrs2,1133.898943
Pop5,525.7008256
Arhgap1,4319.698603
4930478L05Rik,3.510523042
Rilp,11.40919989
Itgb3,15269.01997
Dkc1,1743.852321
Zmym4,1394.555279
Fancc,371.2378117
Kmt2d,12464.11206
Vcp,5136.772842
Prkcd,2008.01918
Zbtb42,506.3929488
Gcnt4,448.4693186
Rpl35,227.306367
B3galt4,251.0023975
Tmem156,258.9010744
B4galt7,820.5847611
Mical3,258.0234436
4933404O12Rik,260.6563359
Dpp7,417.752242
Dancr,39.49338423
Madd,3232.314091
Sin3a,3359.570551
St7,287.8628895
Tjp1,157.9735369
Hivep3,98.29464518
Eml5,200.9774442
Rab11fip4,328.2339045
Slc6a19,24.5736613
Stom,114.0919989
Slc39a3,435.3048572
Tmem184c,1415.618417
E130112N10Rik,31.59470738
Med8,1208.497557
Cyren,279.9642126
Ankrd37,28.08418434
Kbtbd4,773.1927001
Gm10505,64.94467628
Slc7a5,2546.884467
Ppp3cb,2976.045909
Sqle,2150.195363
Zfp472,389.6680577
Il22,99.17227594
Arid2,2885.649941
Zfp28,244.8589822
Slc10a1,0.877630761
Alg14,159.7287984
Hmox2,1283.096172
Sema6b,131.6446141
Gdpgp1,309.8036585
Sema4f,71.96572237
Gan,246.6142437
Harbi1,119.3577834
Eprs,4823.45866
Chmp5,1644.680045
Prpf38a,813.563715
R3hdm4,914.4912525
Copz2,40.37101499
Gm20367,31.59470738
Gm14325,363.3391349
Hnrnpa0,3399.063936
Ankrd54,864.4662992
Wdr83,479.1863953
Hsd17b4,1607.819553
Polr3f,908.3478372
D5Ertd579e,1177.780481
Ccdc88b,9897.919718
Ttc28,407.2206729
Pdrg1,473.0429799
Ing3,562.5613175
Hspb11,81.61966073
Abcf2,2339.763608
Snx25,1613.962969
Itpr1,3013.784032
Ctsz,5236.822748
Ifnar1,3933.541069
Mir142,166.7498445
Hsbp1l1,21.94076901
Rassf6,88.64070682
Gm53175,1064.566113
Thoc2l,259.7787051
Nde1,2779.456619
Stk38,3099.791846
Hint2,63.18941476
Kcnk6,463.3890416
Dennd11,138.6656602
Calcoco1,569.5823636
Psma6,2072.963856
Shox2,23.69603054
Ubb-ps,5034.967673
Cdc20,2649.567266
Vps4a,1319.079033
Mthfr,760.0282386
Tmem62,545.8863331
Trmt1,1154.962081
Ccdc17,81.61966073
Ube2w,486.2074414
Gm5148,3812.428024
C030034I22Rik,50.02495335
Adh5,1692.949737
Rad17,1124.245004
Reep3,1736.831275
Itm2c,29302.33583
Pcdhga10,35.98286118
Nsmce4a,1015.41879
Rab15,72.84335313
Snapc4,1088.262143
Gpr45,32.47233814
Snord96a,125.5011988
Cd68,408.0983037
Ppp1r21,1082.996359
Cited4,164.994583
Zfp715,576.6034097
Snord71,3.510523042
Ccdc191,161.4840599
Map3k8,869.7320837
Pik3r3,222.0405824
Glb1,5710.743359
ND1,72338.71544
Gm1043,18.43024597
Efna4,35.98286118
Tbcel,1459.499955
Zbtb12,85.13018377
Ptov1,506.3929488
Hcls1,9024.677111
Tmem50b,865.3439299
F2rl3,164.1169522
Ccdc3,40.37101499
Sap18b,754.7624541
Sntb2,694.2059316
Eid1,1695.582629
Snrnp35,108.8262143
Gngt2,107.0709528
Pusl1,323.8457506
Tle2,107.0709528
Lrrc8dos,10.53156913
Eif2s3x,1068.954266
Gnb1l,134.2775064
H2-M3,906.5925757
Dpy19l4,744.230885
Fggy,30.71707662
Myo3b,29.83944586
Kdm2b,728.4335313
Atp5d,1479.685462
Slc39a2,0.877630761
Zscan26,1669.253707
Scfd1,1628.005061
3110082I17Rik,136.9103986
Gm15853,75.47624541
Bmp1,263.2892282
Mtmr7,25.45129206
Tatdn1,193.0787673
Dxo,688.940147
Rapgef3,85.13018377
Dubr,826.7281765
Dhodh,346.6641504
Abi3bp,7.021046085
Gss,332.6220583
Gm19466,1.755261521
Il1rl1,107171.8803
Sp110,1010.153005
Dync2i2,83.37492225
Abcc5,683.6743625
Prkaca,1158.472604
1700007L15Rik,21.94076901
Fcmr,109.7038451
Grb7,278.2089511
Txnrd2,263.2892282
Ptcd2,703.85987
Gpr180,408.9759344
Adam17,2509.146344
Os9,16243.19012
Zfp954,431.7943342
Gm19269,1.755261521
Map1a,89.51833758
Rrad,436.182488
Zdhhc15,243.1037207
Gm10080,3266.541691
Got2,2853.177603
Cog7,677.5309472
Cdk5rap1,258.9010744
Cyb5r4,1099.671343
Tacc2,194.8340288
Pik3ip1,189.5682443
Msra,156.2182754
Gm19665,0
Catsperd,70.21046085
9130019O22Rik,147.4419678
Zhx2,928.5333447
Bcar1,174.6485214
H2-T10,683.6743625
Slc30a9,1533.220939
Ubxn1,2699.592219
Tubgcp3,1900.070597
Golga2,3886.149008
Cacna1i,43.88153803
Acbd3,1890.416658
1600012H06Rik,643.3033475
Slc38a1,9337.113662
Pex13,437.0601188
Pik3r6,106.193322
4930486L24Rik,130.7669833
Snx10,720.5348544
Gimap1,3132.264184
Sirt4,101.8051682
Rpusd2,294.0063048
Gart,2616.217297
Pcgf1,127.2564603
Tmem120a,1059.300328
Prkrip1,344.0312581
Cfap20dc,28.08418434
Myo16,266.7997512
Fam166a,0
Gtf2h5,403.7101499
Zscan12,165.8722137
Bach2,0
Mylpf,62.311784
Ddr1,280.8418434
Zfp90,222.9182132
Trim47,94.78412214
Xcr1,951.3517445
Rbpms,144.8090755
Lin52,161.4840599
Rpl3,1400.698694
Baz1a,19017.38095
Arl3,130.7669833
Rrp7a,1231.315957
Ankrd52,4735.695584
Psmb1,2977.801171
Cdadc1,525.7008256
Mir3061,6.143415324
Yipf2,380.8917501
Tgtp2,231.6945208
Elof1,723.1677467
Cep104,772.3150693
Pcdhgc5,28.9618151
Ddx41,1680.662906
Rragd,212.3866441
Alg5,729.311162
Mcee,43.00390727
Tysnd1,776.7032231
Ms4a4b,127.2564603
Ccr7,481.8192875
Gm10509,310.6812892
Sumo3,1358.572417
Agtpbp1,1131.26605
Diaph1,7380.874696
Ly6e,66291.8395
Depdc1b,264.1668589
Gm12454,25.45129206
Ccdc40,93.02886062
Tanc1,1098.793712
Lrrc49,57.04599944
Gm5617,61.43415324
Ppp2r5b,643.3033475
Xylt1,141.2985525
Syk,301.0273509
Pcid2,890.795222
Zfp444,418.6298728
Cnksr3,117.6025219
Hps5,1570.081431
Fbxw7,323.8457506
Tada1,842.5255301
Kifbp,1152.329189
Morc2a,2018.550749
Sbf2,342.2759966
Fyb,12094.62951
Rcn2,1317.323772
Ufm1,1378.757925
Oplah,79.86439921
Hic1,1445.457863
Epb41l4aos,25.45129206
Sdcbp2,82.49729149
Setx,4260.019712
Soat2,27.20655358
Ndufs8,723.1677467
Gmfg,301.9049816
Il17a,78.98676845
Chrnb1,82.49729149
Pfdn4,166.7498445
Map3k10,448.4693186
Nampt,6078.470648
2310022A10Rik,1226.050173
Lockd,51.78021487
Nop53,5993.340464
Mis18a,989.0898672
Ogfod2,234.3274131
Rbm42,2683.794866
Zfp580,128.134091
Edil3,907.4702064
Suclg1,1991.344196
Skida1,57.04599944
Opa3,930.2886062
Irf1,3683.416302
Tlr4,272.0655358
Kremen1,1376.125033
Camkk1,310.6812892
Dimt1,170.2603675
Ndufa5,66.6999378
Arhgef16,50.02495335
Rcc1l,531.8442409
Zfp974,58.80126096
Thap6,217.6524286
Plxnc1,243.1037207
Armc5,874.9978683
Gm3902,5.265784563
Mief2,465.1443031
Kdm2a,4996.35192
Pwwp2b,290.4957817
Tdg,1126.000266
S100a4,378.2588578
Mib2,617.8520554
Pex11g,44.75916879
Icam5,301.0273509
Pex26,155.3406446
Ncf2,209.7537518
Txndc11,2312.557054
Tbc1d9,97.41701442
Herc1,12089.36373
Gtpbp8,224.6734747
P4hb,12943.29846
Wrn,1768.425983
Nup133,1345.407956
Aqp11,1.755261521
Emc6,652.9572859
Tmem158,61.43415324
Zfp839,251.0023975
Cyba,3806.284609
Far2,95.6617529
Csrp2,86.00781454
Cplane1,1172.514696
Mfn2,2382.767515
Ubl5,695.0835624
Dctn1,5270.172717
Pcdhgb6,98.29464518
Raver2,202.7327057
Zswim3,184.3024597
Bcl2,317.7023353
Nav1,67.57756856
Jagn1,489.7179644
Efcab5,21.06313825
Dlg3,595.9112864
Wdr5b,200.9774442
Smim29,380.0141193
Slc23a3,3.510523042
Patl2,21.06313825
Rtca,857.4452531
Top3a,1041.747713
Pibf1,292.2510433
Serpina3g,237.8379361
Hnrnpul2,9743.456704
Tha1,85.13018377
Agap3,1761.404936
Stx18,548.5192254
Gfra1,22.81839977
Pkp4,770.5598078
Thoc5,1203.231773
Dnah7a,88.64070682
Foxn3,404.5877806
H4c17,1.755261521
Ifi209,262.4115974
Cct7,7121.973622
Wdr48,2168.625609
H3c1,22.81839977
Tbc1d32,151.8301216
Ctxn1,205.365598
Slc46a1,42.12627651
Spr,320.3352276
Lamtor2,317.7023353
B2m,62396.91418
Ppp1r3d,342.2759966
Iftap,134.2775064
Atraid,379.1364886
Psenen,207.9984903
Dgat2,245.736613
Hmbs,853.0570993
Plbd2,2055.411241
Snx2,3992.34233
Ptrh1,102.682799
Gm6654,7.898676845
Prc1,4524.186571
Fasl,7.021046085
Enpp5,226.4287362
A630072L19Rik,12.28683065
Pdp2,380.0141193
Ccr3,94.78412214
Rn45s,38524.47987
Rubcn,1017.174051
Usp21,726.6782697
Pnkd,152.7077523
Serpinf1,93.90649138
Shroom4,62.311784
Afg1l,160.6064292
Zfp874a,211.5090133
Tbc1d17,1116.346327
Psme3ip1,1649.068199
Zfp638,3363.958705
Zdhhc9,504.6376873
Polg2,120.2354142
Map2k5,1167.248912
Ctla2a,10252.48254
Hadh,785.4795307
Inppl1,2246.734747
Poll,286.9852587
Map2k6,399.3219961
C130046K22Rik,166.7498445
Bbln,516.924518
Usp39,2189.688748
Atad5,1770.181244
Rbmx,1903.58112
Cdk2ap1,191.3235058
Asah1,2446.83456
H2-Q4,9425.754368
Ube2z,3813.305655
Gm9199,119.3577834
C230037L18Rik,20.18550749
Jakmip2,10.53156913
Hadhb,157.9735369
Clpp,501.1271643
Mbp,1147.063404
Gm19337,0
Nhsl1,1.755261521
Glb1l,244.8589822
Zdhhc5,4616.337801
Ccdc85c,26.32892282
Klf11,219.4076901
Ccdc122,90.39596834
Map1b,44.75916879
Rapsn,138.6656602
Ufc1,559.0507945
Atxn1,2461.754283
Fgfr1,22.81839977
Pp2d1,3.510523042
Obi1,464.2666723
Commd1,344.9088889
Ttc4,903.0820526
Srebf2,11609.2997
Cenpf,3565.81378
Eif2b4,854.8123608
Kiz,260.6563359
Ttc27,519.5574103
Dennd5a,89314.72724
Arhgef39,260.6563359
Zfr2,22.81839977
Atpaf2,714.3914391
Zfp128,86.00781454
Gmeb1,1092.650297
Znhit2,509.0258411
Stk25,2016.795488
Exosc10,2569.702867
Dnmt3b,148.3195985
Zfp810,304.5378739
Hsd3b7,261.5339666
Cep97,820.5847611
Ighm,267.677382
Mgme1,240.4708284
Bcl9,650.3243936
Dusp23,112.3367374
Tubb6,932.0438677
Mir18,4.388153803
Mrps6,148.3195985
Slco2b1,535.3547639
Tcea2,73.72098389
Pla2g4b,79.86439921
Fancl,229.0616285
Anxa9,79.86439921
Glyr1,3855.431931
Pik3cb,647.6915013
Klhdc10,855.6899916
Irf6,203.6103365
Clp1,432.671965
Rbis,64.94467628
Rfx1,1247.990942
Arl5a,38936.08869
Arhgap23,734.5769466
Ankrd6,543.2534408
Ubxn4,5650.186837
Agpat2,286.1076279
Drd1,0
Ggact,218.5300594
Ddx49,1047.013497
Fgd6,146.564337
Dctn6,2328.354408
Get3,1065.443743
Ttc8,112.3367374
Usf3,2124.744071
Kif5a,102.682799
Ciapin1,548.5192254
Sun2,3209.495691
Farp2,143.053814
Habp4,457.2456263
4933407L21Rik,60.55652248
Pex14,789.8676845
Lenep,67.57756856
Pirb,71.08809161
Mccc1,340.5207351
2700038G22Rik,48.26969183
Cbwd1,391.4233192
Tmem42,145.6867063
Dnajb14,457.2456263
Ttbk2,579.236302
Ubr2,5239.455641
Coq4,58.80126096
Tmem143,183.424829
Fzd5,273.8207973
Nfkbiz,9412.589907
Snord53,11.40919989
BC043934,25.45129206
Omp,0
Aph1c,10.53156913
Ninj1,177.2814136
Serpind1,0
Txndc16,774.0703308
Impdh2-ps,2148.440102
Phf10,1147.941035
Cep95,708.2480238
Tmem258,252.757659
Oas3,28.9618151
Sult6b1,33.3499689
Rhoc,535.3547639
Tmtc2,3509.645411
Zbtb14,629.2612553
Col1a2,112.3367374
Leng9,152.7077523
Snora7a,21.94076901
Itpkc,286.9852587
Rnf114,4322.331496
Arl15,274.6984281
Zfp865,1384.023709
Ube2q1,3320.077167
Shpk,129.0117218
Pex2,677.5309472
Dync2i1,95.6617529
Psmd7,2733.819819
Lrrc75a,82.49729149
Nfe2l3,1.755261521
Rell2,50.90258411
Tbc1d22b,1035.604297
Urb1,817.0742381
1110032A03Rik,83.37492225
Atrnl1,206.2432287
2900005J15Rik,76.35387617
Ess2,989.9674979
Fzd9,3.510523042
Chm,1660.477399
D030046N08Rik,71.96572237
Actl6a,1563.938015
Rpl11,192.2011366
Sh3pxd2b,3515.788827
Lrrc57,596.7889172
Unc119,710.8809161
Gm6213,43.88153803
Ptgs2,148.3195985
Elob,817.9518688
Kctd9,1656.966876
Rims2,178.1590444
Hesx1,16.67498445
Serpinb1a,35.98286118
Myo1e,8031.19909
Hdhd3,45.63679955
Comp,8.776307606
Pip4k2a,1285.729064
Ascc1,400.1996268
Lta4h,2086.128318
Zfp933,174.6485214
1700025G04Rik,73.72098389
Slc44a1,516.924518
Efnb3,19.30787673
Endog,166.7498445
Lrif1,867.0991914
Fam185a,661.7335935
Aurkaip1,794.2558383
Plekhf1,331.7444275
Zfp87,294.0063048
Srsf9,1200.59888
Morn4,148.3195985
Tespa1,489.7179644
Gm17435,24.5736613
Pdf,287.8628895
Elf4,7422.123342
Ppig,3790.487255
Plekhg5,800.3992536
Alyref2,91.2735991
Zfp235,168.505106
Slc26a2,339.6431043
Zfp617,401.0772576
Tmem203,201.8550749
Rps20,1651.701091
Plin2,3032.214278
Slc38a8,25.45129206
Gm7467,7.898676845
Msh4,0
Glipr2,4473.283987
Adnp2,1261.155403
AU022252,251.8800283
Man1a,2807.540803
Slc6a13,15.79735369
Mir682,407.2206729
Zfp97,199.2221826
Drg2,1085.629251
Uqcrfs1,2071.208595
Prkcsh,4258.26445
9330151L19Rik,45.63679955
Tmem184b,1814.940413
Pts,427.4061804
Tmem151b,42.12627651
Alpk3,30.71707662
Lck,43.00390727
Gm10644,18.43024597
Brf2,267.677382
Gm20255,0.877630761
Lmtk3,86.8854453
Naxd,616.9744247
Herc3,1813.185151
B130055M24Rik,206.2432287
Gmnn,914.4912525
Lyrm9,240.4708284
Klb,1.755261521
Rabep2,1747.362844
Cep85,1587.634046
Gm10752,2.632892282
Srprb,2259.899208
Cgas,508.1482104
Lef1,201.8550749
Necap2,1689.439214
Glud1,25502.19464
Itgb8,280.8418434
AA467197,316.8247046
Cbx3,540.6205485
Map7d3,136.9103986
Mterf2,149.1972293
Mir466i,1.755261521
Irgq,932.0438677
Ier5,4823.45866
Lta,24.5736613
Il17ra,3547.383534
Tmem150a,165.8722137
Ints2,1226.927803
Ppia,150.0748601
Asb3,441.4482726
Lipo3,947.8412214
Ccdc181,276.4536896
BC005624,779.3361154
C730036E19Rik,21.94076901
Ercc6l,978.558298
Praf2,950.4741137
Ggt1,114.0919989
Tspo,1026.82799
Tsc1,1316.446141
Cmas,1264.665926
Dalrd3,736.3322081
Magoh,599.4218095
Sema6c,73.72098389
Klf8,325.6010122
Atpsckmt,263.2892282
Cenpp,126.3788295
Cog8,935.5543908
Il4ra,10820.30965
Ctr9,1998.365242
Mycbp2,5436.922562
Hrh2,120.2354142
1700001P01Rik,9.653938366
Ephb1,78.98676845
Nudt13,271.187905
Sgms2,90.39596834
Gpatch1,666.1217473
Ppp1r18,8856.172005
Tgfbr2,10177.88393
H2bc6,24.5736613
Grk3,132.5222448
Ppm1j,167.6274753
Pdxp,222.9182132
Miip,897.8162681
Igdcc4,45.63679955
Scaper,537.1100255
Ift22,141.2985525
Creld1,199.2221826
Scnm1,394.0562115
Mrpl33,498.494272
Marchf3,0
Rab24,980.3135596
Map3k11,2311.679423
Tom1l2,857.4452531
Ndc1,1100.548974
Zfp68,1105.814758
Ddx19b,1042.625344
Hspa1a,1.755261521
Cluap1,329.1115352
Cluh,2119.478287
Tchp,539.7429177
Smarca2,2310.801793
Ten1,294.0063048
Rcor2,95.6617529
Mrpl18,2130.887487
Hddc3,66.6999378
Arhgef40,81.61966073
Vps13d,3344.650829
Arhgef4,127.2564603
Pcolce2,186.0577212
Tmem208,487.0850721
Rab5c,4604.928601
Smchd1,4690.058784
Gm7334,307.1707662
Gm6377,0
Bccip,1233.948849
Jund,5853.797173
Mtarc2,903.0820526
Gnasas1,15.79735369
Urb2,1130.38842
Ccdc63,71.96572237
Def8,609.9533786
Cd27,41.24864575
Hapln4,50.90258411
Slc3a1,0
Trim69,3.510523042
Ppdpf,529.2113486
Riok3,4435.545864
Spag7,818.8294996
Hdac3,1677.152383
Pgbd1,51.78021487
Ggcx,307.1707662
Ctsh,666.999378
Tuba1a,322.0904891
Ovca2,321.2128584
Fgd4,9.653938366
Pcx,274.6984281
Rpp38,61.43415324
Ift80,404.5877806
Slc22a17,137.7880294
Zbed6,2488.960837
Cfdp1,1461.255216
Eif4g1,18399.5289
Snord73a,5.265784563
Gm6225,73.72098389
Rsl1,292.2510433
Pccb,410.7311959
Rpl27a,552.0297484
Polr3k,688.940147
Prss12,2.632892282
Nr6a1,102.682799
Xlr3b,104.4380605
Nlrp1a,9.653938366
A730090N16Rik,2.632892282
Cebpz,1645.557676
Eml3,1510.402539
Hs3st1,5914.353695
Pdia5,128.134091
Cnot1,10176.12867
Armc7,511.6587334
Jcad,2431.914838
Anxa7,4911.221736
Vamp8,788.9900537
1810014B01Rik,71.08809161
Cald1,190.445875
Rpusd1,268.5550127
Zfp82,239.5931976
Tmem170,68.45519932
Rnaseh1,515.1692565
Sac3d1,397.5667345
Med7,659.9783319
S100a6,675.7756856
Mblac2,179.9143059
Slco3a1,1522.68937
Marf1,3607.940057
Psmg2,442.3259033
Nol4l,444.0811648
Crot,997.8661748
Pnpla6,1334.876387
Gpnmb,622.2402092
5830416I19Rik,7.898676845
Ccdc58,162.3616907
1700001D01Rik,0
Klhl36,243.1037207
Cd101,67.57756856
Mul1,553.7850099
Cd302,1.755261521
Wee1,1238.337003
Clec2l,672.2651626
Ttc39b,4557.53654
Pxmp2,24.5736613
Cacnb1,227.306367
Suv39h2,200.0998134
Mgmt,85.13018377
Fryl,6055.652248
P2rx5,7.021046085
Mfng,1242.725157
Rph3al,50.02495335
Tmem237,390.5456885
Cipc,5823.080096
Cycs,371.2378117
Pcbp3,182.5471982
Spef2,150.9524908
Kdelr1,2032.592841
Tmub1,386.1575346
Hid1,126.3788295
Ubn2,2283.595239
Hmgb2,5321.075301
Enkd1,295.7615663
Sclt1,317.7023353
Mrtfa,2098.415149
E030011O05Rik,20.18550749
Ubr4,13280.30867
Pfkl,2223.038717
Zfp518b,486.2074414
Spout1,469.5324569
Pnpla2,1932.542935
Mirlet7f-1,0
Mrps10,328.2339045
Pkd2l2,240.4708284
Vps39,3136.652338
Gm4532,2.632892282
Ccdc115,533.5995024
Kash5,20.18550749
Phlpp2,595.0336557
Kank2,77.23150693
Mapk11,351.929935
Adamtsl4,122.8683065
AB124611,124.623568
Ppp1r7,1355.061894
Slc27a1,371.2378117
Creb3l1,335.2549505
Mast2,2421.383268
Zfp574,956.617529
Trim59,1559.549862
Vsig10,100.9275375
Gm10655,5.265784563
Rad9b,32.47233814
Slc25a35,185.1800905
Pop1,1082.996359
Nop16,720.5348544
Lrrc8a,616.9744247
Ndufa1,196.5892904
Tmem107,87.76307606
Usp32,1601.676138
Il3,8.776307606
Zfp566,105.3156913
Slc16a7,24.5736613
Prrt1,142.1761832
Mpc1,157.9735369
Simc1,659.1007012
Esrp2,10.53156913
Gdi2,11525.04715
Gm17494,43.88153803
Fra10ac1,422.1403958
Zfp790,436.182488
Smim24,96.53938366
Foxred1,585.3797173
Mlf2,2624.115974
Zfp1,563.4389483
Kdm1b,885.5294374
Qprt,14.04209217
Hira,1617.473492
Thoc6,389.6680577
H2-K1,68142.76277
Csf2ra,177.2814136
Mylip,255.3905513
Rps25,1050.52402
Tmem33,2221.283455
Gm4876,12.28683065
Prr5l,357.1957195
Neurl1b,376.5035963
P3h1,202.7327057
Tdg-ps,89.51833758
Trip11,2078.229641
Stag3,73.72098389
Jakmip1,2521.433175
Mirlet7d,0.877630761
Aldh1a3,16.67498445
Pde12,1213.763342
Cpt2,509.9034719
Cdpf1,170.2603675
Bub3,2510.901606
Rims3,148.3195985
Prr29,35.98286118
Mier3,1055.789805
Igflr1,88.64070682
S100pbp,949.5964829
Trappc13,1225.172542
Atcay,129.8893526
Zfand2b,507.2705796
Bloc1s3,486.2074414
Gm11725,17.55261521
Wdr24,919.7570371
Zfp771,217.6524286
Mfsd3,45.63679955
Slc25a37,867.0991914
Chmp1b,2460.876653
Npm1,7616.07974
B3galnt2,1186.556788
Serpine3,16.67498445
Rap2a,1348.040848
Map3k20,157.9735369
Nasp,2718.022465
Tarbp2,1025.072728
Ubap2l,11023.91998
Muc3a,47.39206107
Smco4,769.682177
Med29,220.2853209
Flcn,2460.876653
B230303O12Rik,54.41310715
Hk1os,22.81839977
Igsf6,24.5736613
Cdh10,12.28683065
Thoc3,1080.363466
Gm1976,180.7919367
Nr4a2,7.021046085
Rpgrip1,148.3195985
Cbfb,7745.969093
Bcar3,2126.499333
Mpp1,590.6455019
Apobec1,126.3788295
Aplp1,1968.525796
Jam3,73.72098389
Aipl1,19.30787673
Timm10b,173.7708906
Trim34a,193.0787673
Rpgrip1l,333.499689
